playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JHDS8FF9MMV0AQGB1TRZS6WT,5d9e3d92741d7f00136604d5,1.47,TRUE,01JHDRYCB5FSS04RVSYX0D80DF,46,Female,At first I tried to see pictures but this wasn't suceessful so I became more literal ,Not really. I'm not sure if they were real as they took a long time to respond or enter their words as director. I found this frustraiting,"It was quite long and a bit repetitve.
No problems though",bachelor,NA
01JHDSA19Z398Z2VY5DANPM14M,5f69fe3c1acc2b021e1de5cb,1.68,TRUE,01JHDRYFJ2BRY23J4SFMJNZ8M5,40,female,Tried to make the descriptions as short as possible ,yes ,no problems ,other,NA
01JHDS72V7ZHBJJR8GXEVHMVXQ,5edfa99368543829e1bf92db,NA,NA,01JHDSENJ361Q88NK0RNYC6QW9,NA,NA,NA,NA,NA,NA,NA
01JHDSATWEJAVGBGDHJ8VYX3WA,673ca28a7b2bf505720a37f8,1.77,TRUE,01JHDS0JDFWEZFP4XZA40N32NX,18,female,describe quickly,yeah it was easy,game was slow sometimes,high-school,NA
01JHDSBWFX6SEB3CAHJNXTD2GQ,66a650edd11f522be18e4722,1.83,TRUE,01JHDRYRE386W17NAZS4JBXHMR,45,female,"Short, clear, easy-to-remember descriptions, which could be easily referenced in case of repetition.","There was some social discomfort involved, because while my partner seemed to be able to see their chat without typing anything in, I had to type something to see the chat, even when I wasn't describing the figures. So I looked a bit silly typing ""..."" every time.",I had the game time out once without registering my click.,bachelor,NA
01JHDSGV1P8X7Y7NDMDY25T3AV,6752d7ef6e33d925871db4c9,NA,NA,01JHDSENJ361Q88NK0RNYC6QW9,NA,NA,NA,NA,NA,NA,NA
01JHDSMF6YFQ77KYTNBYQV6K07,6073928369c7517248a58bc5,1.29,TRUE,01JHDS0KXC5VRF4K1N0K42GW13,30,Female,Concise instructions comparing them to shapes or letters.,It was okay but they were trying to describe where it was on their screen which was different to mine.,Froze a couple of times and had to refresh. It wouldn't let me select when I was the matcher a couple of times.,master,NA
01JHDS5A9JP9Q3GEGKSNBBRX2Y,5ea60beb07183a615a30a2d4,1.86,TRUE,01JHDRXZZNS6W0KNGZCH2B1KKK,23,male,describe the difference,yea they seemed nice,sometimes a choice would take a while to submit ,high-school,NA
01JHDS6YV0Y1TT9FGFZD161DJG,60008e2ee4d8c913c602e0cd,1.89,TRUE,01JHDRY6FPS99E2NA6HQM9PWXY,47,Male,Coming up with shorthand for the shapes,Yes! We were both on the same wavelength and pretty good at this.,,bachelor,NA
01JHDSCFYZR1Y28C29QM7C695Z,5962a9280b835400010a7617,1.83,TRUE,01JHDRYRE386W17NAZS4JBXHMR,50,Male,finding common ground description and gradually making it as short as possible,"yes, they were quick and we seemed on same wavelength",delay a couple of times when I clicked an image as matcher but countdown still continued,high-school,NA
01JHDSK6Y4KGGVJCD2BHM1XC4V,60d20bdca2934c2104798fff,1.77,TRUE,01JHDS0JDFWEZFP4XZA40N32NX,41,male,"simple, described noteable parts",,,high-school,NA
01JHDSD98D863DC71RP6NH4MG9,6759bfb82722fd977860d998,1.53,TRUE,01JHDRYCB4YXZE09EG2KMY001G,47,female,describing with known visible details ,yes. they responded well to my cues,,master,NA
01JHDSED97PC6WD9CM8TCQ8HX8,6691fb63a0d79f08935d5ef7,0,TRUE,01JHDSENBHY9B83RV9ECKWENWM,26,male,n/a,n/a,n/a,bachelor,NA
01JHDSM6BSHNDTHT1XB8F0ABAM,5f9ac9de923dca223848cf19,1.5,TRUE,01JHDSEN9DC4QXFP61HDZDXMVF,43,Female,using shapes and locations to describe to partner.,Yes they seemed good until they disconnected.,Partner disconnected in the middle of the last section.,high-school,NA
01JHDSNNSF0VRXGZ6TK3EBYZDA,6783b3dba1ccc162747a0372,1.23,TRUE,01JHDSEN9ZXYGTDKT3E4FMPN7Y,20,female,tactical,yes because its fun,mastering the game was a small challenge,bachelor,NA
01JHDSTNNEEQASYS9J6PJVHE98,5baeaaefad2a8d0001401bf2,1.5,TRUE,01JHDSEN9DC4QXFP61HDZDXMVF,22,male,simple words,yep,,bachelor,NA
01JHDS6QA5WDMHC91Q2H9NR0NH,5fb29271661abe46e8d138b4,1.83,TRUE,01JHDRY6FPS99E2NA6HEZHD8AK,34,Female,pick one feature that was unique - when repeats came up used same descriptor the other person did.,Yes they were succinct. ,Froze a couple of times.,high-school,NA
01JHDS7RYEWDJ0989DQHQ3JDH3,60d8bed4ebf1a9c19588d20d,1.83,TRUE,01JHDRY6FPS99E2NA6HEZHD8AK,22,female,easy quick clues and kept the description consistent ,yes,,bachelor,NA
01JHDSD6MRMXJSZX8RJMG5PYJS,677da35ec3a8abfc9e98ba71,0,TRUE,01JHDSENAYK76DQX37J3H6VY74,NA,NA,NA,NA,NA,NA,nogame
01JHDSG97ZD978XM3EKWS0SZ4X,674ee57eeb4a11e44383539e,0,TRUE,01JHDSENBHY9B83RV9ECKWENWM,49,male,trying to describe based on the flat surface of the image in the box ,"yes i enjoyed it, it was a race against time",time was fast. ,master,NA
01JHDSKTWCGF7WHYYEQQEKYPKF,65522d722afa0e9c96085055,1.89,TRUE,01JHDS0KXDNZPWE4782ZXE3X1V,33,Male,Picking either one distinctive shape the others didnt have or comparing the shape to another object e.g. (Bunny),Couldn't have asked for a better partner.,Some of the sections timed out for a little bit,high-school,NA
01JHF0RT062P97WM4FW4YGNA0T,66a50be000d36ef1758c6fb7,NA,NA,01JHDSENJ361Q88NK0RNYC6QW9,NA,NA,NA,NA,NA,NA,NA
01JHDS5JY06J9M6DCS8XGSRE4M,5d93ab29efb8550018d5626c,1.77,TRUE,01JHDRXZZNS6W0KNGZCZNFJV0G,31,female,Trying to describe accurately and create associations with my partner that we could use each time a shape came up. ,"Yes - it was fun and engaging, the time flew by! ","Occassionally the game would crash and I would see a spinning wheel, after a few seconds it remedied itself. ",master,NA
01JHDS6A9G1R6A4ZMK1Y97YT1F,667df4ec20cf504d424ac473,1.77,TRUE,01JHDSENAEPD9Q0CA36C3V4EG2,27,male,Our strategy was to find visually descriptive keywords which uniquely identify each shape.,I had fun because we were constantly improving. ,"At some points during the study there was a long pause. At another point, I could not select as the matcher so the time ran out. ",master,NA
