playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JHXX1KXEY9RYBVPPM91CFMSY,6151e69a392433707e7a9dfb,0,TRUE,01JHXS17NTPVSQ76EJ150TJRK1,27,Male,"I focused on clear communication with my partner, asking for specific descriptions of the target shape. However, technical issues disrupted my ability to select objects, so my strategy couldn’t be fully applied.","It was enjoyable initially, but technical issues and disconnection made it less engaging. I would have liked more rounds to collaborate effectively.","There was an issue with the objects not being clickable, but I am not sure if it was from my side.",bachelor,NA
01JHXX2V5RMW68FNX9K94R2W7A,673e6a5cd5e5d79d03cae5e9,1.83,TRUE,01JHXWYX6JAD8WFGEN2VCDX6CA,33,M,Trust,"Yes, it was lovely ",N/A,master,NA
01JHXX3B9D4ER3RJWP6HH5QPWB,669d8f03a8742ea4d11b35d8,1.65,TRUE,01JHXWZ0ZP5KGA2905TWS9YW8J,18,male,share our boldened shapes,yes they understood my instructions,N/A,high-school,NA
01JHXX3D3TRXKCVNM11ECNH7D8,5c5ab384e7f42600017cdc27,0.33,TRUE,01JHXWYW5CQVGP4PC8EAQ1RZYQ,46,Female,Describing images and shapes,"Yes, on same wavelength",Game loaded too slowly and lagged so not enough time to answer,other,NA
01JHXX3P7KCYSMEGJXMS3Z3MEY,6741e32867002c96f036317b,1.65,TRUE,01JHXWZ0ZP5KGA2905TWS9YW8J,28,female,short witful descriptions,"yes , they had a great sense of humour, and they were really smart",this was fun,master,NA
01JHXSEED59K33CKQF12GZFHNR,5d643a1502d67e001a821e59,1.74,TRUE,01JHXS0KQ5KKSG8Y1QS7WX4SVV,24,female,"making the shape the odd one out, so if all shapes had diamonds i would say ""no diamonds"" , rather than describing what it has. ",yes they were fast,"at one point in the 3rd or 4th round the screen didnt load, it was stuck after the matcher got it right, stuck for maybe 30 seconds",other,NA
01JHXSEZMBWYJ6EM01M5GE89TZ,678448715995cbec87a374c8,1.74,TRUE,01JHXS0PRHCMTB5C575N1G90J2,21,Female,"At the beginning it was hard then we kind of made code words, so we described some pictures using Chimney top, whether there was one chimney or two or three. Then like saying ""hole in middle"" and then like full bottom or half bottom.","Yes, we connected right away and knew what each other was saying and talking about.",Really did not have any problems,high-school,NA
01JHXX1SEDR7H6TV380DERVRPB,573156e4070de6000e43457d,1.8,TRUE,01JHXWYXV4S9FRB6B4ESSMY3F5,41,Woman,We used the same descriptions over and over so we would remember,I liked them a lot. We worked well together.,It loaded a bit slow at first but by the end it was working fast.,bachelor,NA
01JHXSE5J84J319FMSJZ1NJ4HT,678a0a90ac553c2f4b301c67,0,NA,01JHXS0RCJT5C8CGQD1DNPW8N8,NA,NA,NA,NA,NA,NA,NA
01JHXTBN1SE6XC39YQX4NP2ZJK,673bb8a8a6388efd4c8e7fc1,1.86,TRUE,01JHXS0RWYYCTNYNVJ3S357JEH,23,Male,Just define the most obvious symbols like pointing down ssymbol etc.,Yes because we finally agreed on how to describe certain pictures.,None,master,NA
01JHXSHD79PNEMX56N0B4AGQ6F,678b08e08a97f77aa776acc4,1.68,TRUE,01JHXS0GE3MGCA4S491WXWSC51,24,male,making the simplest description with as few words as possible,I did because they picked up on what I was saying,,high-school,NA
01JHXSBDK42EVQG5PVT5JS51D3,6158fd29d73dee366a6fb650,1.68,TRUE,01JHXS0GE3MGCA4S491WXWSC51,46,male,describing triangles and rectangles and their location,"It was neither enjoyable or bad, just took too long",sometimes it would not let me select the shape and the timer would run out,master,NA
01JHXSG4SSYWKACHPSZTPC12NV,676e880907815f27b606c60b,1.47,TRUE,01JHXS0S3ZDQP8S48FTPBCM1MB,23,male,nice,why not?,nice game,bachelor,NA
01JHXXJSXPTD6DGJ5SSGJG8RM9,6779672764c58d7d17e55cb9,1.68,TRUE,01JHXWZ1HAHQBPD9DFKD5A3HPW,23,Male,Try and find familiar things the shapes formed and use that to try and describe them,"yes, it was interesting to see how each of us interpreted the different shapes",,other,NA
01JHXYBQ40Z5BRYMX9459C97HV,677bf0de73b6f604b2ca11b7,NA,TRUE,01JHXWZ2BABC419BDKKTH8X7SF,NA,NA,NA,NA,NA,NA,nogame
01JHXSEGZF3XEWS4JB8DQ0YT7Q,60c6c9420b4d17c6a1fa8828,1.89,TRUE,01JHXS0HM2SPFQA5MV6H7RYHMB,34,female,use familiar objects for description,"yes, it was interesting waiting for the description","there were no problems
",bachelor,NA
01JHXSEP0SN800Q89ERPGXT1C3,676b33ed522567a8281134aa,1.74,TRUE,01JHXS0PFC4325AH54JMQ33EW0,41,male,Describe the left side and then the right side of the object.  I adapted my description to make it more understandable to my partner's terminology.,I did enjoy playing with my partner.  We adapted to each other throughout the game and got faster and more accurate.,At least twice the game would not accept my selection until I clicked many times.,bachelor,NA
01JHXX3K3REWMMJTXW6T1TZ4V9,66d679c95cd74b019802b884,NA,NA,01JHXWZ2BABC419BDKKTH8X7SF,NA,NA,NA,NA,NA,NA,NA
01JHXXD3H72G55SYWWF21M67A6,6776b076587e249b265d932c,NA,NA,01JHXWZ2BABC419BDKKTH8X7SF,NA,NA,NA,NA,NA,NA,NA
