text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
like its body is opening,4,describer,5,FALSE,NA,15
seated man,1,describer,1,FALSE,NA,17
"fat man sitting, looking up",4,describer,1,FALSE,NA,18
with or without legs?,2,matcher,2,FALSE,NA,17
with,1,describer,3,FALSE,NA,17
depressed one,1,describer,4,FALSE,NA,17
asd,4,describer,2,FALSE,NA,18
rabbit,1,describer,1,FALSE,NA,19
big ears,4,describer,1,FALSE,NA,20
where are you from,4,describer,2,FALSE,NA,20
no movement,4,describer,1,FALSE,NA,21
buddha,1,describer,1,FALSE,NA,22
no ears,4,describer,2,FALSE,NA,21
no movement,3,describer,1,FALSE,NA,23
seated man with legs,2,describer,1,FALSE,NA,24
big ears,3,describer,1,FALSE,NA,25
rabbit,2,describer,1,FALSE,NA,26
what the fuck,4,matcher,2,FALSE,NA,25
it crashed?,3,describer,3,FALSE,NA,25
it's so slow,4,matcher,4,FALSE,NA,25
"no, it's just really slow",4,matcher,5,FALSE,NA,25
yeah the lag is weird as hell,3,describer,6,FALSE,NA,25
dancer,3,describer,1,FALSE,NA,27
buddh,2,describer,1,FALSE,NA,28
buddha,2,describer,2,FALSE,NA,28
woman with long dress,2,describer,1,FALSE,NA,29
dude sitting down looking up,3,describer,1,FALSE,NA,30
seems this is our last round,3,describer,2,FALSE,NA,30
together that is,3,describer,3,FALSE,NA,30
"yea yea, gg",4,matcher,4,FALSE,NA,30
this one has no movement,3,describer,1,FALSE,NA,31
"man sitting, looks like a driver seat",4,describer,1,FALSE,NA,32
like a dude in his knees,3,describer,2,FALSE,NA,31
with or without legs?,2,matcher,2,FALSE,NA,32
you there?,4,describer,3,FALSE,NA,32
without legs,4,describer,4,FALSE,NA,32
it has something big on the head,3,describer,1,FALSE,NA,33
"now it's the man sitting, legs ar clearly seen",4,describer,1,FALSE,NA,34
head noddig or looking up,4,describer,2,FALSE,NA,34
it's rabbit,1,matcher,2,FALSE,NA,33
this one is like a dancer,3,describer,1,FALSE,NA,35
it's like his chest is open,4,describer,1,FALSE,NA,36
big ears,4,describer,1,FALSE,NA,37
"a person sitting against the right wall, looking up",3,describer,1,FALSE,NA,38
a man seated like a buddha,2,describer,1,FALSE,NA,39
guy sitting against the wall,1,describer,1,FALSE,NA,40
the last one,1,describer,2,FALSE,NA,40
rabbit,1,describer,1,FALSE,NA,41
it's like a seated man with big ears,2,describer,1,FALSE,NA,42
dancer,1,describer,1,FALSE,NA,43
like you said a man with open chest,2,describer,1,FALSE,NA,44
buddha,1,describer,1,FALSE,NA,45
a seated man without ears but with legs,2,describer,1,FALSE,NA,46
or a driver like you said before,2,describer,2,FALSE,NA,46
big ears,4,describer,1,FALSE,NA,47
buddha,3,describer,1,FALSE,NA,48
open chest,4,describer,1,FALSE,NA,49
rabbit,3,describer,1,FALSE,NA,50
dancer,3,describer,1,FALSE,NA,51
"men sitting, with legs",4,describer,1,FALSE,NA,52
dude sitting down looking up,3,describer,1,FALSE,NA,53
buddha,4,describer,1,FALSE,NA,54
"same guy, sitting",1,describer,1,FALSE,NA,55
seated men with legs,2,describer,1,FALSE,NA,56
fun fact: for me he is looking down,1,describer,2,FALSE,NA,55
really?,3,matcher,3,FALSE,NA,55
interesting,3,matcher,4,FALSE,NA,55
dancer,1,describer,1,FALSE,NA,57
buddha,2,describer,1,FALSE,NA,58
funny how we see things with different eyes,3,matcher,2,FALSE,NA,57
rabbit,1,describer,1,FALSE,NA,59
big ears,2,describer,1,FALSE,NA,60
"yes, I just can't see how could he been looking up",1,describer,2,FALSE,NA,59
buddha,1,describer,1,FALSE,NA,61
open chest,2,describer,1,FALSE,NA,62
nice rounds friend,3,matcher,2,FALSE,NA,61
big ears,4,describer,1,FALSE,NA,63
like a men seated with big ears,2,describer,1,FALSE,NA,64
I call him rabbit,1,matcher,2,FALSE,NA,63
buddha,4,describer,1,FALSE,NA,65
"no legs, sitting",4,describer,2,FALSE,NA,65
a woman dancing with a long dress,2,describer,1,FALSE,NA,66
without ears,2,describer,2,FALSE,NA,66
so a dancer,3,matcher,3,FALSE,NA,66
:D,3,matcher,4,FALSE,NA,66
its like his chest is open,4,describer,1,FALSE,NA,67
or his back,4,describer,2,FALSE,NA,67
a buddha,2,describer,1,FALSE,NA,68
without ears,2,describer,2,FALSE,NA,68
the dancer?,1,matcher,3,FALSE,NA,67
and with crossed legs,2,describer,3,FALSE,NA,68
"like that, yea",4,describer,4,FALSE,NA,67
or depressed one?,1,matcher,5,FALSE,NA,67
dancer,4,describer,6,FALSE,NA,67
the depressed sitting,4,describer,1,FALSE,NA,69
with legs,4,describer,2,FALSE,NA,69
a seated men without ears,2,describer,1,FALSE,NA,70
but with legs+,2,describer,2,FALSE,NA,70
dancer,1,describer,1,FALSE,NA,71
you called it buddha,3,describer,1,FALSE,NA,72
depressed one,1,describer,1,FALSE,NA,73
the dancer,3,describer,1,FALSE,NA,74
the big eared sitting person,3,describer,1,FALSE,NA,75
rabbit,1,describer,1,FALSE,NA,76
"sitting person, no ears",3,describer,1,FALSE,NA,77
buddha,1,describer,1,FALSE,NA,78
dancer,4,describer,1,FALSE,NA,79
dancing woman,2,describer,1,FALSE,NA,80
with long dress,2,describer,2,FALSE,NA,80
buddha,4,describer,1,FALSE,NA,81
sitting person with long ears,2,describer,1,FALSE,NA,82
"rabbit, big ears",4,describer,1,FALSE,NA,83
sitting person without ears,2,describer,1,FALSE,NA,84
depressed,4,describer,1,FALSE,NA,85
buddha,2,describer,1,FALSE,NA,86
depressed again,1,describer,1,FALSE,NA,87
dancer,3,describer,1,FALSE,NA,88
rabbit,1,describer,1,FALSE,NA,89
"sitting person, no ears",3,describer,1,FALSE,NA,90
buddha,1,describer,1,FALSE,NA,91
"sitting person, big ears",3,describer,1,FALSE,NA,92
buddha,3,describer,1,FALSE,NA,93
dancer,1,describer,1,FALSE,NA,94
excelent round friend,3,describer,2,FALSE,NA,93
"The most compact one. No ""legs""",5,describer,1,FALSE,NA,95
hello?,6,matcher,2,FALSE,NA,95
Hello!,5,describer,3,FALSE,NA,95
only body and head?,6,matcher,4,FALSE,NA,95
This one looks like it has bunny ears.,5,describer,1,FALSE,NA,96
Like a baby,7,describer,1,FALSE,NA,97
got it!,6,matcher,2,FALSE,NA,96
you need to talk (if you're not a bot),8,matcher,2,FALSE,NA,97
In a swaddle,7,describer,3,FALSE,NA,97
its not one of the previous ones right?,6,matcher,1,FALSE,NA,98
"This one is abstract, two triangles sticking out on the right and the ""head"" leaning left",5,describer,2,FALSE,NA,98
does it look like a man sitting down?,6,matcher,3,FALSE,NA,98
cxv xdfbvdfvdvf,8,matcher,1,FALSE,NA,99
got it,6,matcher,4,FALSE,NA,98
"Yes, it's different from the previous ones",5,describer,5,FALSE,NA,98
He's sat with 1 arm up 1 down,7,describer,2,FALSE,NA,99
Man leaning against a wall,5,describer,1,FALSE,NA,100
got it,6,matcher,2,FALSE,NA,100
More like a rabbit,7,describer,1,FALSE,NA,101
Perfect!,5,describer,3,FALSE,NA,100
rabbit ears,8,describer,1,FALSE,NA,102
"compact one, with no legs",6,describer,1,FALSE,NA,103
Got it!,5,matcher,2,FALSE,NA,103
like a candle,8,describer,1,FALSE,NA,104
"Sorry, it glitched :( Didn't mean to select that",5,matcher,1,FALSE,NA,105
no problem!,6,describer,2,FALSE,NA,105
the one with bunny ears,6,describer,1,FALSE,NA,106
the one that looks like a squishy mess,8,describer,1,FALSE,NA,107
yay,8,describer,2,FALSE,NA,107
man sitting down against a wall,6,describer,1,FALSE,NA,108
person sitting down and facing left,8,describer,1,FALSE,NA,109
triangles sticking out on the right,5,describer,1,FALSE,NA,110
This is like a rabbit,7,describer,1,FALSE,NA,111
"Head and body, no legs",5,describer,1,FALSE,NA,112
god this is tedious,8,matcher,1,FALSE,NA,113
A guy sitting on the floor,7,describer,2,FALSE,NA,113
Man sitting,5,describer,1,FALSE,NA,114
The kind of mess,7,describer,1,FALSE,NA,115
These are all the same again,7,describer,2,FALSE,NA,115
Baby un a swaddle,7,describer,1,FALSE,NA,116
say chocolate,8,matcher,2,FALSE,NA,116
In*,7,describer,3,FALSE,NA,116
Chocolate?,7,describer,4,FALSE,NA,116
The one with bunny ears,5,describer,1,FALSE,NA,117
oh my god the robot talks,8,matcher,5,FALSE,NA,116
no legs,6,describer,1,FALSE,NA,118
let's do this as fast as possible,8,describer,1,FALSE,NA,119
hella dull,8,describer,2,FALSE,NA,119
Yep,7,matcher,3,FALSE,NA,119
man sitting,8,describer,4,FALSE,NA,119
mess,8,describer,1,FALSE,NA,120
bunny ears,6,describer,1,FALSE,NA,121
oh the things i do for a few extra bucks,8,describer,2,FALSE,NA,120
abstract one with triangles on the right,6,describer,1,FALSE,NA,122
FUCKING RABBIT,8,describer,1,FALSE,NA,123
Same ! Ahah,7,matcher,2,FALSE,NA,123
bABY,8,describer,1,FALSE,NA,124
man sitting against a wall,6,describer,1,FALSE,NA,125
Peace dude. Have fun with player 2,8,describer,2,FALSE,NA,124
Let's go faaaaaaaaaaast,8,matcher,1,FALSE,NA,126
This one looks like it has bunny ears,5,describer,2,FALSE,NA,126
this one looks like a man sitting against a wall looking down,6,describer,1,FALSE,NA,127
Man sitting against a wall,5,describer,1,FALSE,NA,128
go team,8,matcher,2,FALSE,NA,128
"This one has no legs, but a normal ""head"" like a baby",6,describer,1,FALSE,NA,129
or someone kneeling,6,describer,2,FALSE,NA,129
:),5,describer,3,FALSE,NA,128
so slow,8,matcher,4,FALSE,NA,128
aaab,8,matcher,5,FALSE,NA,128
ssldwlknfwl,8,matcher,6,FALSE,NA,128
bored,8,matcher,7,FALSE,NA,128
"Head and body, no legs",5,describer,1,FALSE,NA,130
this one isnt any of the previous ones,6,describer,1,FALSE,NA,131
and it loooks abstract,6,describer,2,FALSE,NA,131
with two triangles on the right,6,describer,3,FALSE,NA,131
or a bent penis with diamond spunk,8,matcher,2,FALSE,NA,130
this one looks like it has bunny ears,6,describer,1,FALSE,NA,132
Triangles sticking out on the right,5,describer,1,FALSE,NA,133
not one of the previous,6,describer,2,FALSE,NA,132
man sitting on floor,8,describer,1,FALSE,NA,134
(or a woman),8,describer,2,FALSE,NA,134
yay,8,describer,3,FALSE,NA,134
The guy sitting on the floor,7,describer,1,FALSE,NA,135
candle with a diamond flame,8,describer,1,FALSE,NA,136
Here is the kind of rabbit,7,describer,1,FALSE,NA,137
Baby in a swaddle,7,describer,1,FALSE,NA,138
triangle on the right of it,8,describer,1,FALSE,NA,139
that's a good way to describe it,8,describer,2,FALSE,NA,139
i'm hungry,8,describer,3,FALSE,NA,139
this is dull,8,describer,4,FALSE,NA,139
gimme the duckets,8,describer,5,FALSE,NA,139
YOU FOOL,8,describer,1,FALSE,NA,140
I used your language :),8,describer,2,FALSE,NA,140
BUNNY WABBIT,8,describer,3,FALSE,NA,140
Last is the... messy thing that looks like nothing,7,describer,1,FALSE,NA,141
baby in swaddle,6,describer,1,FALSE,NA,142
Person sitting against wall,5,describer,1,FALSE,NA,143
Candle,5,describer,1,FALSE,NA,144
abstract one,6,describer,1,FALSE,NA,145
bunny ears,6,describer,1,FALSE,NA,146
Bunny ears,5,describer,1,FALSE,NA,147
man sitting against a wall,6,describer,1,FALSE,NA,148
Triangles sticking out on right,5,describer,1,FALSE,NA,149
bunny,8,describer,1,FALSE,NA,150
The rabbit,7,describer,1,FALSE,NA,151
triangles,8,describer,1,FALSE,NA,152
on the right,8,describer,2,FALSE,NA,152
Baby in a swaddle,7,describer,1,FALSE,NA,153
candle,8,describer,1,FALSE,NA,154
Man sitting on the floor,7,describer,1,FALSE,NA,155
The abstract shape,7,describer,1,FALSE,NA,156
person sitting on the floor and contemplating the meaningless existence of their lives while they fill in these monotonous questions,8,describer,1,FALSE,NA,157
"Abstract, with triangles sticking out on the right",5,describer,1,FALSE,NA,158
"messy one, square slightly tilted in the top left of the image",8,describer,1,FALSE,NA,159
rabbit,8,describer,1,FALSE,NA,160
Head and body with no limbs,5,describer,1,FALSE,NA,161
candle,8,describer,1,FALSE,NA,162
Has bunny ears,5,describer,1,FALSE,NA,163
person,8,describer,1,FALSE,NA,164
Looks like a man sitting against a wall,5,describer,1,FALSE,NA,165
rabbit,6,describer,1,FALSE,NA,166
This is the rabbit,7,describer,1,FALSE,NA,167
man sitting down against a wall,6,describer,1,FALSE,NA,168
Man sitting on the floor,7,describer,1,FALSE,NA,169
you're the same person as before. you used the same language and grammer.,8,matcher,1,FALSE,NA,170
**grammar,8,matcher,2,FALSE,NA,170
The abstract shape looks like nothing,7,describer,1,FALSE,NA,171
"abstract one, looks like random shapes put together",6,describer,3,FALSE,NA,170
makes sense,8,matcher,4,FALSE,NA,170
oh my bad didnt notice,6,describer,5,FALSE,NA,170
this is all fluff,8,matcher,6,FALSE,NA,170
pretty funny that you figured it out,6,describer,1,FALSE,NA,172
so baby,6,describer,2,FALSE,NA,172
Baby in a swaddle,7,describer,1,FALSE,NA,173
"Aw, I like that",5,matcher,2,FALSE,NA,173
Sitting man,5,describer,1,FALSE,NA,174
:),7,matcher,2,FALSE,NA,174
it makes more sense than matching folk. better to just have one person replying,8,describer,1,FALSE,NA,175
candle,8,describer,2,FALSE,NA,175
cheaper for science!,8,describer,3,FALSE,NA,175
true,6,matcher,4,FALSE,NA,175
Abstract one,5,describer,1,FALSE,NA,176
mess,8,describer,1,FALSE,NA,177
Bunny ears,5,describer,1,FALSE,NA,178
wun wabbit wun,8,describer,1,FALSE,NA,179
Baby,5,describer,1,FALSE,NA,180
person,8,describer,1,FALSE,NA,181
Last round !,7,matcher,2,FALSE,NA,180
mess,6,describer,1,FALSE,NA,182
Man sitting on the floor,7,describer,1,FALSE,NA,183
Bunny,7,describer,1,FALSE,NA,184
candle or baby,6,describer,1,FALSE,NA,185
Maybe figuring out its the same person is part of the study?,6,describer,2,FALSE,NA,185
would be interesting,6,describer,3,FALSE,NA,185
bunny,6,describer,1,FALSE,NA,186
Abstract one,7,describer,1,FALSE,NA,187
Baby,7,describer,1,FALSE,NA,188
ha,8,matcher,1,FALSE,NA,189
think it bugged?,6,describer,2,FALSE,NA,189
"this has been emotional. peace, scientist stranger",8,matcher,3,FALSE,NA,189
peace,6,describer,4,FALSE,NA,189
have a nice one,6,describer,5,FALSE,NA,189
bro?,9,matcher,1,FALSE,NA,190
which one,9,matcher,2,FALSE,NA,190
kneeling praying dude,10,describer,3,FALSE,NA,190
nice,9,matcher,4,FALSE,NA,190
the one that looks like a human with two heads,11,describer,1,FALSE,NA,191
hello?,9,matcher,1,FALSE,NA,192
walking person with backward head,10,describer,2,FALSE,NA,192
gg,9,matcher,3,FALSE,NA,192
more,12,matcher,2,FALSE,NA,191
priest with outreached hands,10,describer,1,FALSE,NA,193
the one that looks like a human holdind a square pot,11,describer,1,FALSE,NA,194
Hello?,12,matcher,2,FALSE,NA,194
shit sorry,9,matcher,2,FALSE,NA,193
np,10,describer,3,FALSE,NA,193
Nice,12,matcher,3,FALSE,NA,194
yes,11,describer,4,FALSE,NA,194
:),12,matcher,1,FALSE,NA,195
Y like hands,10,describer,1,FALSE,NA,196
the one that looks least human,11,describer,2,FALSE,NA,195
Nice,12,matcher,3,FALSE,NA,195
The one who looks like bragging,12,describer,1,FALSE,NA,197
the guy with one foot up,9,describer,1,FALSE,NA,198
With his arms open,12,describer,2,FALSE,NA,197
priest guy with outstretched hands,9,describer,1,FALSE,NA,199
Looks almost like a wind mill,12,describer,1,FALSE,NA,200
not the guy with his hands up,9,describer,2,FALSE,NA,199
Not human,12,describer,2,FALSE,NA,200
?,11,matcher,3,FALSE,NA,200
Not human,12,describer,4,FALSE,NA,200
kneeling guy,9,describer,1,FALSE,NA,201
Guy with a box on his back,12,describer,1,FALSE,NA,202
Or with two heads,12,describer,2,FALSE,NA,202
yo man hows your day,9,describer,2,FALSE,NA,201
Y-like hands guy,9,describer,1,FALSE,NA,203
The one with the pot in his hands,12,describer,1,FALSE,NA,204
?,11,matcher,2,FALSE,NA,204
kneeling guy,10,describer,1,FALSE,NA,205
the one that doesnt loom human,11,describer,1,FALSE,NA,206
look,11,describer,2,FALSE,NA,206
They are all the same...,12,matcher,1,FALSE,NA,207
Y guy,10,describer,1,FALSE,NA,208
nice,9,matcher,2,FALSE,NA,208
the one with the square pot,11,describer,2,FALSE,NA,207
Can we just repeat?,12,matcher,3,FALSE,NA,207
Weird,12,matcher,4,FALSE,NA,207
one foot up guy,10,describer,1,FALSE,NA,209
the one that looks like he has two heads,11,describer,1,FALSE,NA,210
the one you said he looks like bragging,11,describer,1,FALSE,NA,211
priest guy with palms up,10,describer,1,FALSE,NA,212
The one with the pot,12,describer,1,FALSE,NA,213
This is awkward..,12,describer,2,FALSE,NA,213
palms up guy,9,describer,1,FALSE,NA,214
ok,11,matcher,3,FALSE,NA,213
kneeling guy,9,describer,1,FALSE,NA,215
The one with his arms open,12,describer,1,FALSE,NA,216
Bragging,12,describer,2,FALSE,NA,216
one foot up guy,9,describer,1,FALSE,NA,217
Two heads,12,describer,1,FALSE,NA,218
nice,10,matcher,2,FALSE,NA,217
Or with a box on his back,12,describer,2,FALSE,NA,218
Y guy,9,describer,1,FALSE,NA,219
"Looks like mice, with a square ear and a triangular ear",12,describer,1,FALSE,NA,220
Least human of them,12,describer,2,FALSE,NA,220
haha,11,matcher,3,FALSE,NA,220
the one that looks least human,11,describer,1,FALSE,NA,221
"Looks like mice, with a square ear and a triangular ear",12,describer,1,FALSE,NA,222
bruhh,9,matcher,2,FALSE,NA,221
The least human of them all,12,describer,2,FALSE,NA,222
triangle and square on top,11,describer,3,FALSE,NA,221
"lets call that the ""kneeling guy""",9,matcher,4,FALSE,NA,221
ok,11,describer,1,FALSE,NA,223
Looks like he has a square pot in his hands,12,describer,1,FALSE,NA,224
the one that looks like a human with two heads,11,describer,2,FALSE,NA,223
Standing up straight,12,describer,2,FALSE,NA,224
the guy with his foot up?,9,matcher,3,FALSE,NA,223
yep,11,describer,1,FALSE,NA,225
"Looks like he his bragging, with his arms open",12,describer,1,FALSE,NA,226
Leaning forward,12,describer,2,FALSE,NA,226
the one that looks like a human holding a square item,11,describer,2,FALSE,NA,225
nice,11,describer,1,FALSE,NA,227
Looks like he has a square in his back,12,describer,1,FALSE,NA,228
"Leaning forward, with a leg up",12,describer,2,FALSE,NA,228
the one that looks like a human waving his hands,11,describer,2,FALSE,NA,227
nice,9,matcher,3,FALSE,NA,227
mouse,10,describer,1,FALSE,NA,229
guy with his foot up,9,describer,1,FALSE,NA,230
the guy waving his hands up,9,describer,1,FALSE,NA,231
square back,10,describer,1,FALSE,NA,232
kneeling guy,9,describer,1,FALSE,NA,233
bragging standing,10,describer,1,FALSE,NA,234
hey man whats up,9,describer,2,FALSE,NA,233
hows your day,9,describer,3,FALSE,NA,233
good,11,matcher,4,FALSE,NA,233
arms open?,12,matcher,2,FALSE,NA,234
yes,10,describer,3,FALSE,NA,234
bruh I just had an exam today,9,describer,5,FALSE,NA,233
I think I failed lmaooo,9,describer,6,FALSE,NA,233
standing arms NOT open,10,describer,1,FALSE,NA,235
lets try not to fail this one ;),11,matcher,1,FALSE,NA,236
standing upright guy,9,describer,2,FALSE,NA,236
holding a square,9,describer,3,FALSE,NA,236
how old are u,11,matcher,4,FALSE,NA,236
both feet down?,12,matcher,2,FALSE,NA,235
with triangular pot,10,describer,3,FALSE,NA,235
both legs,12,matcher,4,FALSE,NA,235
yes,10,describer,5,FALSE,NA,235
19,9,describer,5,FALSE,NA,236
hbu,9,describer,6,FALSE,NA,236
26,11,describer,1,FALSE,NA,237
bragging,12,describer,1,FALSE,NA,238
arms open,12,describer,2,FALSE,NA,238
waving hands,11,describer,2,FALSE,NA,237
damn,9,matcher,3,FALSE,NA,237
standing,12,describer,1,FALSE,NA,239
two heads,11,describer,1,FALSE,NA,240
whats working in the real world like,9,matcher,2,FALSE,NA,240
pot in hands,12,describer,2,FALSE,NA,239
square pot,12,describer,3,FALSE,NA,239
both feet down,12,describer,4,FALSE,NA,239
I'm gonna graduate uni next year,9,matcher,3,FALSE,NA,240
and I'm scared that I wont find a job lol,9,matcher,4,FALSE,NA,240
standing straight,12,describer,5,FALSE,NA,239
sucks tbh,11,describer,5,FALSE,NA,240
the mice,12,describer,1,FALSE,NA,241
not human,11,describer,1,FALSE,NA,242
square ear and triangular ear,12,describer,2,FALSE,NA,241
you can get a job if you try hard enough,11,describer,2,FALSE,NA,242
box on his back,12,describer,1,FALSE,NA,243
square pot,11,describer,1,FALSE,NA,244
one leg up,12,describer,2,FALSE,NA,243
leaning left,12,describer,3,FALSE,NA,243
you can get a job if you try,11,describer,2,FALSE,NA,244
problem is it sucks,11,describer,3,FALSE,NA,244
kneeling guy,9,describer,1,FALSE,NA,245
the mice,10,describer,1,FALSE,NA,246
more that studuing,11,matcher,2,FALSE,NA,245
my bad,11,matcher,3,FALSE,NA,245
"hands up, waving guy",9,describer,1,FALSE,NA,247
bragging arms are open,10,describer,1,FALSE,NA,248
standing both legs down,10,describer,1,FALSE,NA,249
"standing upright, hands out",9,describer,1,FALSE,NA,250
holding a square,9,describer,2,FALSE,NA,250
one leg up square on back,10,describer,1,FALSE,NA,251
the one that looks like a human waving his hands,11,describer,1,FALSE,NA,252
standing upright guy,9,describer,1,FALSE,NA,253
hes holding his palms out,9,describer,2,FALSE,NA,253
the guy with one foot up,9,describer,1,FALSE,NA,254
one that looks like a human holding a square item,11,describer,1,FALSE,NA,255
"the guy with his arms up, waving it around",9,describer,1,FALSE,NA,256
one that looks least human without legs,11,describer,1,FALSE,NA,257
the guy kneeling,9,describer,1,FALSE,NA,258
looks like a human with his leg up and two heads,11,describer,1,FALSE,NA,259
kneeling?,12,matcher,2,FALSE,NA,258
yea,9,describer,3,FALSE,NA,258
like a priest,9,describer,4,FALSE,NA,258
his arms are out,9,describer,5,FALSE,NA,258
yupp,9,describer,6,FALSE,NA,258
good job,9,describer,7,FALSE,NA,258
ahhh i see it,12,matcher,8,FALSE,NA,258
the monk kneeling,12,describer,1,FALSE,NA,260
to me looks like a mice,12,describer,2,FALSE,NA,260
the one with open arms,10,describer,1,FALSE,NA,261
with a square ear and triangular ear,12,describer,3,FALSE,NA,260
damn,9,matcher,1,FALSE,NA,262
the least human,10,describer,1,FALSE,NA,263
the one with a leg up,12,describer,2,FALSE,NA,262
I can't see the mouse,9,matcher,3,FALSE,NA,262
a box on his back,12,describer,4,FALSE,NA,262
arms open,12,describer,1,FALSE,NA,264
OOOHH yea I see it now,9,matcher,2,FALSE,NA,264
one leg up with 2 heads,10,describer,1,FALSE,NA,265
bragging,12,describer,3,FALSE,NA,264
leaning left,12,describer,4,FALSE,NA,264
ahah,12,describer,5,FALSE,NA,264
holds a square item,10,describer,1,FALSE,NA,266
the one standing straight,12,describer,1,FALSE,NA,267
with a square pot in his hands,12,describer,2,FALSE,NA,267
guy with one foot up,9,describer,1,FALSE,NA,268
not human,11,describer,1,FALSE,NA,269
waving,11,describer,1,FALSE,NA,270
guy standing upright,9,describer,1,FALSE,NA,271
mouse,9,describer,1,FALSE,NA,272
two heads,11,describer,1,FALSE,NA,273
guy with his hands up,9,describer,1,FALSE,NA,274
waving it around,9,describer,2,FALSE,NA,274
square,11,describer,1,FALSE,NA,275
awesome,11,describer,2,FALSE,NA,275
2heads,10,describer,1,FALSE,NA,276
one foot up,12,describer,1,FALSE,NA,277
box on his back,12,describer,2,FALSE,NA,277
waving,10,describer,1,FALSE,NA,278
the mice,12,describer,1,FALSE,NA,279
could be a ballarina too,12,describer,2,FALSE,NA,279
not human,10,describer,1,FALSE,NA,280
bragging,12,describer,1,FALSE,NA,281
arms open,12,describer,2,FALSE,NA,281
square,10,describer,1,FALSE,NA,282
standing straight,12,describer,1,FALSE,NA,283
pot in his hands,12,describer,2,FALSE,NA,283
:),12,describer,3,FALSE,NA,283
the image looks like a man sitting on the ground looking to the left,13,describer,1,FALSE,NA,284
looks like one leg stretched out very far,14,describer,1,FALSE,NA,285
any description?,15,matcher,2,FALSE,NA,285
and head tilted forward,14,describer,3,FALSE,NA,285
arms out?,15,matcher,4,FALSE,NA,285
looks like its sitting down legs bended at the knee and feet on the floor,14,describer,1,FALSE,NA,286
the image looks like a rabbit looking to the right,13,describer,1,FALSE,NA,287
just a person standing up straight,14,describer,1,FALSE,NA,288
the arms and legs are now clearly visible more of a blob,14,describer,2,FALSE,NA,288
"the image looks like a woman with wings, sitting looking to the left",13,describer,1,FALSE,NA,289
has little bits coming out the head,14,describer,1,FALSE,NA,290
"the image looks like a newborn, central place in the image",13,describer,1,FALSE,NA,291
arm on the floor?,15,matcher,2,FALSE,NA,290
looks like a helmet,14,describer,3,FALSE,NA,290
woman with the wings,16,describer,1,FALSE,NA,292
"bit on head, no arm on the floor",15,describer,1,FALSE,NA,293
man sitting on the floor looking left,16,describer,1,FALSE,NA,294
"one bit head, no arms, legs bent",15,describer,1,FALSE,NA,295
arms on the floor,15,describer,1,FALSE,NA,296
two bits head,15,describer,2,FALSE,NA,296
rabbit looking to the right,16,describer,1,FALSE,NA,297
legs stretched,15,describer,3,FALSE,NA,296
neck is straight,15,describer,4,FALSE,NA,296
straight,15,describer,1,FALSE,NA,298
newborn in the central,16,describer,1,FALSE,NA,299
one bit head,15,describer,2,FALSE,NA,298
no arms,15,describer,3,FALSE,NA,298
no arms just a head and blob body,14,describer,1,FALSE,NA,300
the image looks like a rabbit looking to the right,13,describer,1,FALSE,NA,301
head cant see the arms,14,describer,1,FALSE,NA,302
the image looks like a seated man looking left,13,describer,1,FALSE,NA,303
legs bent at the knee,14,describer,2,FALSE,NA,302
feet on the floor,14,describer,3,FALSE,NA,302
the image looks like a woman with wings,13,describer,1,FALSE,NA,304
