text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
yeah. You got a tree?,1,describer,5,NA,NA,14
Oh. It looks like a bird.,2,matcher,6,NA,NA,14
Yeah and it has like a spikey head thing.,1,describer,7,NA,NA,14
You got that one?,1,describer,8,NA,NA,14
yeah I got that one.,2,matcher,9,NA,NA,14
"A man with a flag, and he’s one on foot, like walking on one foot",1,describer,1,NA,NA,15
up. With a head like going down.,1,describer,2,NA,NA,15
I don’t know,2,matcher,3,NA,NA,15
He’s got a flag on the shoulder.,1,describer,4,NA,NA,15
Got it?,1,describer,5,NA,NA,15
Yeah,2,matcher,6,NA,NA,15
"Erm, a man sitting down with a diamond head again, with no arms.",1,describer,1,NA,NA,16
No arms,2,matcher,2,NA,NA,16
He’s got his arms folded in,1,describer,3,NA,NA,16
Yeah. Ok I’m done,2,matcher,4,NA,NA,16
A man looking sad with like a flag and he’s walking with one foot up,1,describer,1,NA,NA,17
"and one foot down, like he’s been to a match and lost.",1,describer,2,NA,NA,17
Yeah I’ve got that.,2,matcher,3,NA,NA,17
An man jumping up in the air with no legs and his body’s going,1,describer,1,NA,NA,18
diagonal and arms sticking out.,1,describer,2,NA,NA,18
Got that.,2,matcher,3,NA,NA,18
"A man sitting down and at the bottom there’s like, coming towards,",1,describer,1,NA,NA,19
and he’s got a triangle head and no arms.,1,describer,2,NA,NA,19
A triangle head…,2,matcher,3,NA,NA,19
A diamond head.,1,describer,4,NA,NA,19
Yeah a diamond head. Is he… does he have any arms?,2,matcher,5,NA,NA,19
No,1,describer,6,NA,NA,19
"No, no arms. Yeah I’ve got that",2,matcher,7,NA,NA,19
"Er, a man, it’s like he’s running away with a foot sticking out, and",1,describer,1,NA,NA,20
he’s got pointy arms and a diamond head.,1,describer,2,NA,NA,20
Yeah I’ve got that.,2,matcher,3,NA,NA,20
"Err, arm sticking out pointing and then a diamond head with like a",1,describer,1,NA,NA,21
"other arm sticking there and er like a triangle foot at the bottom, and",1,describer,2,NA,NA,21
then you go down and sidewards then up and then diagonal and the go,1,describer,3,NA,NA,21
straight up and there’s a triangle.,1,describer,4,NA,NA,21
Yeah ok. Got that. I think,2,matcher,5,NA,NA,21
"Err, like a… like a square head, a, then it’s got arms and like a",1,describer,1,NA,NA,22
"triangle pointing down with, and the body is like pointy and you go down",1,describer,2,NA,NA,22
"and diagonal and it’s got a like a foot at the bottom, not at the bottom,",1,describer,3,NA,NA,22
"near the bottom in the middle, like a triangle.",1,describer,4,NA,NA,22
I think I’ve got that. Yeah I think.,2,matcher,5,NA,NA,22
"Err, it’s like a, one arm sticking out pointing and a diamond head",1,describer,1,NA,NA,23
and it’s got a round shirt on if you go down and it’s got a really long,1,describer,2,NA,NA,23
line.,1,describer,3,NA,NA,23
"Ok, yeah, got that.",2,matcher,4,NA,NA,23
"Erm, and a cracked wall with a diamond on top.",1,describer,1,NA,NA,24
"Hmmm I need to change something. Ok, I’m done.",2,matcher,2,NA,NA,24
A man walking with a flag and he’s looking sad cos there’s a match,1,describer,1,NA,NA,25
gone on and he’s lost.,1,describer,2,NA,NA,25
Huh?,3,matcher,3,NA,NA,25
Like a flag on his shoulder.,1,describer,4,NA,NA,25
Yeah,3,matcher,5,NA,NA,25
"A man with one leg sticking out, sticking out, and one leg standing",1,describer,1,NA,NA,26
like he’s running away and he’s got two pointy arms and a triangle head.,1,describer,2,NA,NA,26
Got it?,1,describer,3,NA,NA,26
Yes.,3,matcher,4,NA,NA,26
"Err, a man flying up in air with no legs and his body’s going",1,describer,1,NA,NA,27
"diagonal and he’s got two arms sticking out, with a diamond head…",1,describer,2,NA,NA,27
"Got it, I didn’t even have to move it.",3,matcher,3,NA,NA,27
"Like a wall, like a wall…",1,describer,1,NA,NA,28
Got it,3,matcher,2,NA,NA,28
"A man sat with no arms and no legs, like he’s sat down.",1,describer,1,NA,NA,29
Got it,3,matcher,2,NA,NA,29
Err like someone skidding on the floor with a pointy hand and,1,describer,1,NA,NA,30
"another one near the head, with a diamond head.",1,describer,2,NA,NA,30
Got it?,1,describer,3,NA,NA,30
Yep.,3,matcher,4,NA,NA,30
"Erm, what like, there’s one arm sticking out with a long shirt with",1,describer,1,NA,NA,31
a diamond head.,1,describer,2,NA,NA,31
Yep.,3,matcher,3,NA,NA,31
"Like someone walking down with a dress on, with a square head, and",1,describer,1,NA,NA,32
you go up and there’s like a triangle pointing down and the other one,1,describer,2,NA,NA,32
pointing up.,1,describer,3,NA,NA,32
Yeah.,3,matcher,4,NA,NA,32
"Right A, on the bottom it has like a leg and then a foot and then a",4,describer,1,NA,NA,33
bit up it has another leg pointing out with a foot,4,describer,2,NA,NA,33
Yeah has it got a square on his back?,5,matcher,3,NA,NA,33
Yeah sort of,4,describer,4,NA,NA,33
I’ve got it,5,matcher,5,NA,NA,33
"Next one, at the bottom it’s got like a rectangle and at the side",4,describer,1,NA,NA,34
"it’s got a straight line, it goes down and there’s like a triangle, a",4,describer,2,NA,NA,34
square at the top and then it’s like…,4,describer,3,NA,NA,34
"I think I’ve got it, has it got arms like that?",5,matcher,4,NA,NA,34
"Erm, no. Erm, and on the other side from the square, not the square",4,describer,5,NA,NA,34
"side, on the other side, it’s got like a triangle pointing down",4,describer,6,NA,NA,34
Is it like… It’s got a square head and it’s got like two triangles and,5,matcher,7,NA,NA,34
it’s got his foot sticking out?,5,matcher,8,NA,NA,34
"Yeah yeah, like a triangle",4,describer,9,NA,NA,34
Like a triangle… got it,5,matcher,10,NA,NA,34
"The next one A, is really quite easy. At the top it’s got like a",4,describer,1,NA,NA,35
"little thin bit and then it’s got a diamond, yeah, and then it’ll go up…",4,describer,2,NA,NA,35
"Yeah got it, it’s got like arms like that?",5,matcher,3,NA,NA,35
yeah,4,describer,4,NA,NA,35
Like he’s got a missing triangle like that?,5,matcher,5,NA,NA,35
Yeah,4,describer,6,NA,NA,35
yeah,5,matcher,7,NA,NA,35
The next one has a diamond at the top and then it’s got… at the,4,describer,1,NA,NA,36
"bottom, and then at the diamond at the top, its got like a full space at",4,describer,2,NA,NA,36
the bottom like a…,4,describer,3,NA,NA,36
Got it,5,matcher,4,NA,NA,36
"The next one is like… it has a thin bit, has a diamond on top and",4,describer,1,NA,NA,37
from the thin bit it has a straight line at the top and it goes down and,4,describer,2,NA,NA,37
"then another straight down, goes down and then down the other way, straight",4,describer,3,NA,NA,37
down at the bottom and then it goes up straight,4,describer,4,NA,NA,37
Got it,5,matcher,5,NA,NA,37
"The next one has a diamond on top like all of them do, nearly all of",4,describer,1,NA,NA,38
them. And then it’s got like triangle bit down below…,4,describer,2,NA,NA,38
Got it.,5,matcher,3,NA,NA,38
This one has a rectangle at top and then like a…,4,describer,1,NA,NA,39
Has it got like a little triangle?,5,matcher,2,NA,NA,39
"No quite a big triangle at the side and then at the bottom, it’s got a",4,describer,3,NA,NA,39
little triangle,4,describer,4,NA,NA,39
Got it,5,matcher,5,NA,NA,39
And last but not least…,4,describer,1,NA,NA,40
I’ve got it,5,matcher,2,NA,NA,40
What?,4,describer,3,NA,NA,40
It’s last one,5,matcher,4,NA,NA,40
Oh ok,4,describer,5,NA,NA,40
At the top it’s got a diamond and then a little thin bit and then…,4,describer,1,NA,NA,41
has it got like triangles and his legs up and down?,5,matcher,2,NA,NA,41
"No, it goes down then a straight line, down at the bottom, goes up,",4,describer,3,NA,NA,41
"straight line, another straight… not a straight, going like that, yeah and",4,describer,4,NA,NA,41
"then it’ll go up, go a bit that way and then it’ll go a straight line and",4,describer,5,NA,NA,41
then up that way and then it’ll come back to the diamond,4,describer,6,NA,NA,41
I don’t get that one. Has it got like a triangle… no a diamond and it’s,5,matcher,7,NA,NA,41
"got a straight line like that up side, straight line?",5,matcher,8,NA,NA,41
"At the bottom, it’s like that, straight at the bottom and then on that",4,describer,9,NA,NA,41
side it’s like that,4,describer,10,NA,NA,41
Ok,5,matcher,11,NA,NA,41
"And then on the other side, it’ll go to the bottom and then it’ll go up",4,describer,12,NA,NA,41
a bit like that then it’ll be a straight line,4,describer,13,NA,NA,41
Yeah,5,matcher,14,NA,NA,41
"And then it’ll go like that then it’ll go like that, then it’ll go like",4,describer,15,NA,NA,41
that,4,describer,16,NA,NA,41
"Right, listen to me, has it got like a square that’s got a tiny neck?",5,matcher,17,NA,NA,41
Yeah,4,describer,18,NA,NA,41
Got it,5,matcher,19,NA,NA,41
"This one, it’s a bit similar, it’s got a triangle at top, a thin",4,describer,1,NA,NA,42
"neck, it goes round that way like that and it’s got a pointy bit…",4,describer,2,NA,NA,42
Has it like got two triangles and it’s got it’s foot sticking out?,5,matcher,3,NA,NA,42
"At the side, it’s like a zigzag, it goes like that, then like that, then",4,describer,4,NA,NA,42
"like that, then like that.",4,describer,5,NA,NA,42
Got it,5,matcher,6,NA,NA,42
"This time, it has a square, a square, not at the top, at the front",4,describer,1,NA,NA,43
it’s got a little pointy bit and then it’ll go down on the other side and,4,describer,2,NA,NA,43
then it’ll be straight…,4,describer,3,NA,NA,43
Has it got like a little square at the side and it’s like that then it’s,5,matcher,4,NA,NA,43
got a little square and it’s like a neck?,5,matcher,5,NA,NA,43
Yeah,4,describer,6,NA,NA,43
Got it,5,matcher,7,NA,NA,43
"This one is a square at the top, no not at the top, at the side, a",4,describer,1,NA,NA,44
"diamond and then hanging down of it is a triangle, yeah",4,describer,2,NA,NA,44
"Has it got like a square and then it goes up, then there’s like a",5,matcher,3,NA,NA,44
triangle down and then there’s like a upside down triangle?,5,matcher,4,NA,NA,44
"No, at the bottom its got a little triangle at the bottom",4,describer,5,NA,NA,44
Got it,5,matcher,6,NA,NA,44
"This one, thin neck, diamond at the top, it’s a bit like a body",4,describer,1,NA,NA,45
going like…,4,describer,2,NA,NA,45
Does it go like that?,5,matcher,3,NA,NA,45
"It’s like a ghost, a ghost swinging like that",4,describer,4,NA,NA,45
"Erm, so it’s got… pretend my head is a diamond, yeah, and then that’s",4,describer,5,NA,NA,45
"the little thin neck, and then…",4,describer,6,NA,NA,45
I think I’ve got it in one of my pictures,5,matcher,7,NA,NA,45
Have you got it?,4,describer,8,NA,NA,45
Which one was the first one anyway?,5,matcher,20,NA,NA,41
The first one’s got a diamond at the top…,4,describer,21,NA,NA,41
"Has it got like erm a side neck, has it got like a side neck? Like a",5,matcher,22,NA,NA,41
little one? A little neck? Does it go like that?,5,matcher,23,NA,NA,41
"Erm, it’s got… right so, it’s got a diamond, pretend my head’s a",4,describer,24,NA,NA,41
"diamond, then it’s got a thin neck then that side is going like that, like",4,describer,25,NA,NA,41
"that then it’ll go really straight down, go like that",4,describer,26,NA,NA,41
Is it like that?,5,matcher,27,NA,NA,41
No. Why don’t we just leave this one until last?,4,describer,28,NA,NA,41
Yeah,5,matcher,29,NA,NA,41
"You know this one, you know when you went like that?",4,describer,1,NA,NA,46
Got it,5,matcher,2,NA,NA,46
"Ok, this one, square that side…",4,describer,1,NA,NA,47
Got it,5,matcher,2,NA,NA,47
"Ok, last but not least, erm…",4,describer,1,NA,NA,48
Is his legs like…,5,matcher,2,NA,NA,48
No he hasn’t got no legs,4,describer,3,NA,NA,48
Got it. Done,5,matcher,4,NA,NA,48
"This one has a diamond head, a thin neck, it’s like a ghost",4,describer,1,NA,NA,49
Got it,5,matcher,2,NA,NA,49
"This one, a square that side, ok, and then it’ll go up like that and",4,describer,1,NA,NA,50
then like…,4,describer,2,NA,NA,50
Got it,5,matcher,3,NA,NA,50
"This one, a diamond head, ok, a thin neck and there it has…it’ll go",4,describer,1,NA,NA,51
"down a bit like a rollercoaster, and then it’ll go like that, straight. And",4,describer,2,NA,NA,51
"then a pointy bit, and it’ll go round like that…",4,describer,3,NA,NA,51
Got it. Can you get number two for me please or do you want to do that,5,matcher,4,NA,NA,51
last?,5,matcher,5,NA,NA,51
Just leave number two as it was,4,describer,6,NA,NA,51
Err number three,4,describer,7,NA,NA,51
Now we’re on number four,5,matcher,8,NA,NA,51
"a diamond head, a thin neck, at the top a straight line and then at",4,describer,1,NA,NA,52
"the left it has erm, might as well just say, that side erm it’s a zigzag",4,describer,2,NA,NA,52
Got it,5,matcher,3,NA,NA,52
Number five,4,describer,4,NA,NA,52
Right do you want to do number two to last?,5,matcher,5,NA,NA,52
No just leave number two to last,4,describer,6,NA,NA,52
I’ve not got number two,5,matcher,7,NA,NA,52
"Err this one has erm a diamond there, a diamond the top and then",4,describer,1,NA,NA,53
"hanging down from the diamond, it’ll have like a little pyramid, there’s",4,describer,2,NA,NA,53
two and then…,4,describer,3,NA,NA,53
Got it,5,matcher,4,NA,NA,53
"This one, the legs, one leg’s like that and one leg’s down, yeah and",4,describer,1,NA,NA,54
then there has a triangle a pyramid and then at the side it’ll go like,4,describer,2,NA,NA,54
"that, at the side it’ll go up across up and then up and a diamond head at",4,describer,3,NA,NA,54
the top and then it’ll go like…,4,describer,4,NA,NA,54
Got it,5,matcher,5,NA,NA,54
"This one, erm, is a square that side ok, and then a thin neck…",4,describer,1,NA,NA,55
Got it,5,matcher,2,NA,NA,55
"Last, a diamond head and it has no legs, a neck like that",4,describer,1,NA,NA,56
Got it,5,matcher,2,NA,NA,56
"First one, a diamond at the top, ok, and then hanging down from the",4,describer,1,NA,NA,57
"diamond is…it’s just a straight line, a straight line yeah, and then it’ll",4,describer,2,NA,NA,57
have a zigzag that side,4,describer,3,NA,NA,57
Got it,6,matcher,4,NA,NA,57
"Number two, erm, number two, diamond at the top, ok, and then it’ll…",4,describer,1,NA,NA,58
"that side, it’ll go like that and then straight down, at the bottom, it’ll",4,describer,2,NA,NA,58
"have a straight line, and then it’ll sort of go up like that, yeah",4,describer,3,NA,NA,58
Does it have like a triangle going downwards?,6,matcher,4,NA,NA,58
No. And then it’ll go up like from the bottom and then straight and then,4,describer,5,NA,NA,58
"that like that, ok, and then straight line, basically it’s just like",4,describer,6,NA,NA,58
somebody not having legs and then that’s like as if it’s like a fat hand,4,describer,7,NA,NA,58
Got it,6,matcher,8,NA,NA,58
"Number three, it has a diamond, sort of a square that side, and then",4,describer,1,NA,NA,59
"it’ll go up and then that side, it’ll be a triangle, going down then up, so",4,describer,2,NA,NA,59
"the bottom is that side, that side going up. You got it?",4,describer,3,NA,NA,59
"Oh ok, and then it’ll go down like that, and then near the bottom it’ll",4,describer,4,NA,NA,59
have like a triangle down across and then up,4,describer,5,NA,NA,59
got it,6,matcher,6,NA,NA,59
"This one, erm, it has a diamond at the top and then hanging down",4,describer,1,NA,NA,60
from it is like a small pyramid but it’s like…,4,describer,2,NA,NA,60
Got it,6,matcher,3,NA,NA,60
"Number five, this one has no legs, not at all, erm, a diamond at the",4,describer,1,NA,NA,61
top,4,describer,2,NA,NA,61
Got it,6,matcher,3,NA,NA,61
"This one, a diamond at the top, then it goes sort of down like that,",4,describer,1,NA,NA,62
"and then it’ll go like that and then there’s a pyramid, the right way",4,describer,2,NA,NA,62
"round, and then it’ll have a leg and then it’ll have a leg down so it’s",4,describer,3,NA,NA,62
"standing on one foot, and then a zigzag that side. So it’s like that side,",4,describer,4,NA,NA,62
"it’ll go down across, down across.",4,describer,5,NA,NA,62
what was the fourth one again?,6,matcher,6,NA,NA,62
We’ll just leave that one as it was.,4,describer,7,NA,NA,62
"All it is is a diamond at the top, it goes down like that and then there",4,describer,8,NA,NA,62
"it’ll be a diamond, no not a diamond, a pyramid and a triangle like there,",4,describer,9,NA,NA,62
and then up and then…,4,describer,10,NA,NA,62
"At the bottom, there’s like a little triangle?",6,matcher,11,NA,NA,62
No at the bottom it’s just somebody standing on one foot,4,describer,12,NA,NA,62
Got that one. Is that one for the fourth?,6,matcher,13,NA,NA,62
"No, no, six",4,describer,14,NA,NA,62
Now this one…,4,describer,15,NA,NA,62
Did I get the fourth? I need number four describing again,6,matcher,16,NA,NA,62
We’ll leave that till last.,4,describer,17,NA,NA,62
"This one’s sort of a ghost, a ghost really",4,describer,1,NA,NA,63
Found it,6,matcher,2,NA,NA,63
"Number eight, the last one, this one has erm sort of a square there",4,describer,1,NA,NA,64
and then the elgs are sort of a bit like that,4,describer,2,NA,NA,64
Got that one.,6,matcher,3,NA,NA,64
And that one must be number four,6,matcher,4,NA,NA,60
Ok,4,describer,5,NA,NA,60
"Err number one it’s like diamond head at the top, it’s also got er…",7,describer,1,NA,NA,65
"it’s like a person holding something, and it’s got a little point coming",7,describer,2,NA,NA,65
out and it’s also got some point at the bottom.,7,describer,3,NA,NA,65
Does it look a bit like a prayer?,8,matcher,4,NA,NA,65
yeah it looks a bit like somebody holding their arms out erm holding,7,describer,5,NA,NA,65
"something underneath them like a square box, and the bottom, it’s a bit",7,describer,6,NA,NA,65
pointy and also where they’re like holding something the edge of their,7,describer,7,NA,NA,65
hands looks a bit pointy too,7,describer,8,NA,NA,65
Yeah I think I know which one it is now,8,matcher,9,NA,NA,65
"Right number two, another diamond top but just to the left of the",7,describer,1,NA,NA,66
diamond is a right angle and like sort of a bit of square. On the other,7,describer,2,NA,NA,66
"side is like a bit, looks like part of the square’s been tugged off. It’s",7,describer,3,NA,NA,66
got like loads of little zigzags in a bit,7,describer,4,NA,NA,66
Does it have like zigzags on like the right side?,8,matcher,5,NA,NA,66
"Yeah but it’s not exactly zigzags, it’s like…",7,describer,6,NA,NA,66
It’s like ziggyzags?,8,matcher,7,NA,NA,66
"Yeah, it’s a bit crooked if you know what I mean",7,describer,8,NA,NA,66
Yeah,8,matcher,9,NA,NA,66
Do you know which one I mean?,7,describer,10,NA,NA,66
yeah I think I got it,8,matcher,11,NA,NA,66
Number three is another person like a diamond with two arms in the,7,describer,1,NA,NA,67
"air each with like a little point on the end with the body err, bending",7,describer,2,NA,NA,67
slightly down to the right,7,describer,3,NA,NA,67
Is it slanted like that?,8,matcher,4,NA,NA,67
Yeah,7,describer,5,NA,NA,67
"Right number four, another sort of diamond thing at the top and to",7,describer,1,NA,NA,68
"the left it’s got two points, one on top of the other with a gap in between",7,describer,2,NA,NA,68
"so the very right is like a sort of triangle tail at the bottom, it’s like",7,describer,3,NA,NA,68
a foot,7,describer,4,NA,NA,68
So… right. Got it,8,matcher,5,NA,NA,68
Number five is like a diamond erm sort of put an angled square to,7,describer,1,NA,NA,69
the very right. It’s also got like something coming from the square to the,7,describer,2,NA,NA,69
"left, a point going upward and then it goes downward into a bit like a beak",7,describer,3,NA,NA,69
sort of thing and it’s got like two legs at the bottom. It looks a bit like,7,describer,4,NA,NA,69
"a man with his head round back to front and a freaky arm, well, a bit like",7,describer,5,NA,NA,69
a sort of beak thing as a head. It’s also got one leg lifted up and it’s,7,describer,6,NA,NA,69
got like a diamond square thing on its back,7,describer,7,NA,NA,69
Does it look a bit like a duck with legs?,8,matcher,8,NA,NA,69
A duck?,7,describer,9,NA,NA,69
With a square thing on its back?,8,matcher,10,NA,NA,69
err yeah,7,describer,11,NA,NA,69
"Right, next",8,matcher,12,NA,NA,69
"At the top there’s a square, at the top left corner of the object.",7,describer,1,NA,NA,70
"At the right there’s also an upside down triangle, but just to the right,",7,describer,2,NA,NA,70
there’s also like sort of…,7,describer,3,NA,NA,70
Like another weird triangle or something?,8,matcher,4,NA,NA,70
"A bit like a… one long line which goes straight up, one which goes",7,describer,5,NA,NA,70
"slightly, then it goes into a mini triangle",7,describer,6,NA,NA,70
Is there a right angle on it?,8,matcher,7,NA,NA,70
Err…,7,describer,8,NA,NA,70
"Right on the right side, is there a right angle?",8,matcher,9,NA,NA,70
"Erm, I can’t see very well. But at the bottom, it’s also got a sort of a",7,describer,10,NA,NA,70
right angle triangle at the right bottom. It’s also got like a like a long…,7,describer,11,NA,NA,70
it goes down then left sort of thing,7,describer,12,NA,NA,70
Does it look like a woman praying with her head slanted and a triangle,8,matcher,13,NA,NA,70
on the back?,8,matcher,14,NA,NA,70
Triangle no the back?,7,describer,15,NA,NA,70
Like a woman doing this and then with a triangle on the back?,8,matcher,16,NA,NA,70
"Well, I’m not sure, it looks a bit like a sort of the bottom bit looks",7,describer,17,NA,NA,70
like a sort of… it goes down then it goes that way,7,describer,18,NA,NA,70
Does it have a triangle bit at the bottom?,8,matcher,19,NA,NA,70
Yeah it has a triangle and it’s got a right angle at the left of that,7,describer,20,NA,NA,70
triangle at the bottom,7,describer,21,NA,NA,70
I think I’ve got it. So I’m left with two,8,matcher,22,NA,NA,70
"Erm, the next one, number seven I think it has like a sort of a",7,describer,1,NA,NA,71
square diamond on the very top. To the right it’s got a bit like a weird,7,describer,2,NA,NA,71
triangle and to the left it’s a very weird shape. But the bottom left,7,describer,3,NA,NA,71
corner…,7,describer,4,NA,NA,71
Does it have like two triangles on the right side?,8,matcher,5,NA,NA,71
The right side?,7,describer,6,NA,NA,71
Yeah does it have two triangles?,8,matcher,7,NA,NA,71
"Erm, no but there is one weird triangle to the right but at the bottom",7,describer,8,NA,NA,71
left corner there’s sort of a triangle,7,describer,9,NA,NA,71
I think…,8,matcher,10,NA,NA,71
"It goes a bit like this, it goes up then it goes sort of up again",7,describer,11,NA,NA,71
without touching the bottom,7,describer,12,NA,NA,71
Is there a right angle in this one?,8,matcher,13,NA,NA,71
err well there is one in the square diamond thing in the top,7,describer,14,NA,NA,71
Yeah I think I might have that one right,8,matcher,15,NA,NA,71
Do you think you know which one I mean?,7,describer,16,NA,NA,71
Yeah which means I’m left with the last one,8,matcher,17,NA,NA,71
The last one’s like a diamond thing. On top it sort of goes,7,describer,1,NA,NA,72
"straight… it goes like a… diamond here, it goes down",7,describer,2,NA,NA,72
Does it have like a bit sticking out on the right side?,8,matcher,3,NA,NA,72
Yeah like a…,7,describer,4,NA,NA,72
right I’m sorted I think,8,matcher,5,NA,NA,72
Number one is a bit like that person with the arms in the air again,7,describer,1,NA,NA,73
with the body to the right…,7,describer,2,NA,NA,73
slanted to the right?,8,matcher,3,NA,NA,73
Yeah,7,describer,4,NA,NA,73
Right number one is sorted,8,matcher,5,NA,NA,73
Number two is like a diamond on top but to the right there’s also,7,describer,1,NA,NA,74
"that weird triangle again, it’s sort of to the bottom left corner there’s",7,describer,2,NA,NA,74
that sort of triangle,7,describer,3,NA,NA,74
ok now you’ve confused me. So has it got two triangles on the right,8,matcher,4,NA,NA,74
side?,8,matcher,5,NA,NA,74
Right side…,7,describer,6,NA,NA,74
Does it look like a person sitting down with two triangles attached to,8,matcher,7,NA,NA,74
their back?,8,matcher,8,NA,NA,74
Well yeah but one looks a bit like it’s rear end,7,describer,9,NA,NA,74
Yeah I was gonna say that but…,8,matcher,10,NA,NA,74
The next one looks like that thing I described a bit like a duck,7,describer,1,NA,NA,75
thing,7,describer,2,NA,NA,75
Yeah. I described it as a duck with legs,8,matcher,3,NA,NA,75
Well most ducks have legs anyway,7,describer,4,NA,NA,75
Yeah they have flipper things,8,matcher,5,NA,NA,75
Erm the next one’s got the diamond thing on top as usual.,7,describer,1,NA,NA,76
I think they’ve all got diamond things on top so stop staying that,8,matcher,2,NA,NA,76
And you know how that one with the parts going sort of zigzagging to the,7,describer,3,NA,NA,76
right? It’s that one as if…,7,describer,4,NA,NA,76
So you’re saying it’s like a square with like… going like this?,8,matcher,5,NA,NA,76
"Well to the left, if you look at the diamond then go to the left,",7,describer,6,NA,NA,76
there’s a right angle,7,describer,7,NA,NA,76
I see two right angles,8,matcher,8,NA,NA,76
"On the left, then there’s another right angle to the right. It goes like",7,describer,9,NA,NA,76
that weird crooked zigzag thing,7,describer,10,NA,NA,76
"Yeah, I can remember that one",8,matcher,1,NA,NA,77
"This er... on this one to the very right, there’s also a triangle to the",7,describer,2,NA,NA,77
"right but it’s not exactly finished and touch the ground, it instantly goes",7,describer,3,NA,NA,77
left on part of the triangle. And to the very left is a triangle on top of,7,describer,4,NA,NA,77
each other and at the bottom its like one leg,7,describer,5,NA,NA,77
Right. I think I can remember that one cos you keep describing them all,8,matcher,6,NA,NA,77
exactly the same,8,matcher,7,NA,NA,77
erm this one it’s got like that square diamond thing,7,describer,1,NA,NA,78
Stop saying it’s got a diamond on that head,8,matcher,2,NA,NA,78
Well the squares on the very top to the left and to the right it’s got a,7,describer,3,NA,NA,78
sort of an upside triangle,7,describer,4,NA,NA,78
So is it that weird one?,8,matcher,5,NA,NA,78
Yeah with the triangle attached and the triangle like that,7,describer,6,NA,NA,78
I’m not sure what you mean but at the bottom… is there a right angle at,8,matcher,7,NA,NA,78
the bottom right side?,8,matcher,8,NA,NA,78
"Bottom right, err… yeah. It sort of looks like the person…",7,describer,9,NA,NA,78
Right it’s that one,8,matcher,10,NA,NA,78
Err this one’s like number eight that one with the thing on top and,7,describer,1,NA,NA,79
it goes down then slightly to the right,7,describer,2,NA,NA,79
