playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JHHD355773S258QF489CZEDD,5cad1eef8ed53d00180d2532,1.83,TRUE,01JHHD0E7KZ34M9PWH0F4ZJE4D,24,female,Coming up with simple strategy that's shared with partner,I enjoyed it because we built up an understanding of each other,A couple of times it didn't register my click immediately but still registered a few seconds after the clock counted down. The game was really interesting,high-school,NA
01JHHD8A4XK21M7FKS1HXT8J44,674f479b2a4ef75e4551f258,1.2,TRUE,01JHHD0KDN829S8A0Y7KW3C6RX,19,Male,was amazing,"yes , i enjoyed the game","no problem encounter, thank you so much ",bachelor,NA
01JHHD2Q79RM9P7REYW9R38E9S,63474e67a5fd298c6103c409,1.8,TRUE,01JHHD0GDWH1E6SKF58T44AJRB,32,male,make the descriptions as easy as possible ,i enjoyed it because they learned quickly and we worked well together,none,high-school,NA
01JHHD33A7Y15CZP876MN77RTE,62db2644ab0a3a353c0dcb54,1.77,TRUE,01JHHD0JWEAYRMY5WF32610QEX,44,male,Simple descriptions,"Yes, because we found common cause","A bit of lag, I think",high-school,NA
01JHHD3FX0X4JR20Y9573PG8P7,66b3baa4900bec0442ea4647,1.77,TRUE,01JHHD0F6YE4Q4EKW7SX757Z1P,28,Female,Used the most recognizable shapes on the image instead of describing the whole thing.,"Yes, it was really fun. I feel like we all ended up agreeing using the same descriptions.","This was really fun, There were a couple of times that I feel like the experiment lagged but it wasn't that bad.",high-school,NA
01JHHD49H3S0M7W1VYBDC8B422,66ccb4b5272f83f89a284318,1.89,TRUE,01JHHD0GR0PWHMHAH31F50JMD1,42,Male,Keep descriptions consistant,"Yes, We had a good system",None,high-school,NA
01JHHDJCZJYAQY9162008PCKW7,676fac81dc17021dfb5fad67,1.83,TRUE,01JHHD0KQPXKABSFQTSYWJ0BBB,36,Female,simple instructions,yes,none,high-school,NA
01JHHDK6M9XQ33W54S7N3WXBXF,6755b42b20cf26a928acaa05,1.83,TRUE,01JHHD0KQPXKABSFQTSYWJ0BBB,32,Male,My partner and I communicated with names of common shapes and things we could relate to.,I enjoyed playing with my partner. He/she was smart with the responses.,Nil,bachelor,NA
01JHHFZ81R19KAP7PZG85EXNHX,6770353e07815f27b607169b,1.77,TRUE,01JHHFVFY6S1NC06NBPSG74T00,25,male,use shapes and positions to describe picture,yes - they were very friendly,na,bachelor,NA
01JHHD2P8QSC843HQK7YCFMDMA,672d7efea81892409cff5c84,NA,NA,null,NA,NA,NA,NA,NA,NA,NA
01JHHD2XYNX6EXYGDH1RNNZCRZ,651034a4f128b24845c86772,1.92,TRUE,01JHHD0BKP0CZQBMG5F0FSRZSW,24,Female,"We looked at images as a top & bottom half, with the bottom half being a ""table"" to our top half (scorpion, saw, triangle square (tri sq by the end), and chair).","Yes in that I felt that we agreed upon lingo quickly (in an unspoken manner) and mirrored each other, valuing speed while also communicating with enough information. It was satisfying to play through quickly and get them correct, though it started to get repetitive since it was the same 4 top & bottom pairs changing around. ","I had to reload my screen once, which I think made me miss some rounds/may not have gotten accurate score as my partner and I were notified for the ones I saw that we got every single one right.",bachelor,NA
01JHHD3T85D7TC7ZGKDFPQ390E,6296290ec41bde1525dbb77e,0,NA,01JHHD0ESE6JFDBAAVWRXEJZCY,NA,NA,NA,NA,NA,NA,NA
01JHHD3VDMG1909FWB7AVQM3DF,5e7bc6522b3c381f6e3c1b3f,1.83,TRUE,01JHHD0E7KZ34M9PWH0F4ZJE4D,28,woman,describe using shapes or what the shape looks like with real world examples,"yes, they were very descriptive and consistent ",no issues,bachelor,NA
01JHHD82ZP8JGSWDHZTJ6P1RSA,6738c218706186b3fe8e8f56,1.32,TRUE,01JHHD0K5FE3XKABJE75449W68,31,female ,concentration ,"Yes very well I did, because we were able to work together as a team.",None,bachelor,NA
01JHHDB4GEXHB6JTK6WANG8S8A,6721ec463c2f6789d5b777b5,NA,NA,null,NA,NA,NA,NA,NA,NA,NA
01JHHD1C9NARZ77YTDABZ716QD,66c0e527746d984d9bff5f3f,1.92,TRUE,01JHHD0BKP0CZQBMG5F0FSRZSW,33,male,identifying particular shapes in the picture,"yes, partner was very responsive and was not slow",slow to load at times,bachelor,NA
