playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JHRDGB8ZBH374YA7C0BD6CA3,66107a3619b2031a5256b327,1.35,TRUE,01JHRD1FH6SZZVHBED89H5R676,68,female,learned the language of the partner,yes very good ,nil,bachelor,NA
01JHRCSPFFH6HZKY314Z91N42B,66f63aeba07bb69cb2f44c32,1.77,TRUE,01JHRCDKKGAE88DKD981Q9PYD9,33,Male,"we focused on specific shapes, and direction.","It was super fun, I wish we knew who each other were. We were laughing and having a great time!","There was some lag, but overall it was good.",other,NA
01JHRCV17YEFG01C9RNX1FQ6RV,67690558cb727baa2375ecba,0.78,TRUE,01JHRCDKKGAE88DKD97P3VRDKA,26,Male,Exciting.,"Yes I did.
He directed me what to pick.",Thank you.,other,NA
01JHRCW09WDCS9KKFCP6A090H1,6767f9e6ff8e505d86351f81,1.17,TRUE,01JHRCY7P3J7FZX3WW0KXPPX6V,29,female,impressive,"yes, understood the cues",not at all,master,NA
01JHRD15JZHKTR2KNPCQEMHTXA,6749fb1db8603ceec6d7097a,1.8,TRUE,01JHRCDKKGAE88DKD989TVW7SK,21,female,just using shapes to describe ,"yes i did
he made it fun",,bachelor,NA
01JHRCRYWMGC3S5JD4VKN4X9HW,671025e7fc447894a20e897b,0.48,TRUE,01JHRD1GFVATAZ3A90SECB26MK,39,Male,,,,master,NA
01JHRCSB85QY9D63YR4H4RVYZ6,67331956e2df2a64f6c97f73,0.78,TRUE,01JHRCDKKGAE88DKD97P3VRDKA,32,man,must be smart,yes becausee it was fun,no problems,master,NA
01JHRCSDG4P5WHWMMXAFYGVD92,6709224f70eacdb20761ae3c,1.11,TRUE,01JHRCDKKF8B85WX9GQ4VXE9N8,34,Female,"I used simple, specific, and clear descriptions to differentiate the target object","Yes, i enjoyed but at some point they vanished.","No problems, despite my partner going mute in the midst of the survey.",bachelor,NA
01JHRCYT9BZC9F9F4VRYGC5V3G,6580668bce252e4eddaf9d83,1.14,TRUE,01JHRCY4D6MFBR8PRRSGG3ZBEE,30,male,informative,pleasant,,master,NA
01JHRCYVVPTNA3ZNXDGWC3FS59,671fa6442e7c5e8e44e90b69,1.47,TRUE,01JHRCY346J1PRKMFWZACMANAW,40,female,,,,bachelor,NA
01JHRCZT2C77HH5TGVQN1TBQYK,65878d4de4ec34e24bedb823,1.32,TRUE,01JHRCXRYDFM4HDDMP15DZQKZA,43,female,tried to remember how my partner described things,"no, they were slow/non responsive a lot ",,master,NA
01JHRD0H9SJAD02SJC79YPVGQ7,668d4f33fdba135be3c74ed8,1.23,TRUE,01JHRCY62V41NAQ6K6WA728CZK,31,male,communicating and identifying,yes i did enjoy. i was fun game to play with.,just some slow connection. over all it was very good.,bachelor,NA
01JHRD0JF2AQNDXJPHD3NW4D6K,677c4e89d0b937ded5cfb444,1.11,NA,01JHRCDKKF8B85WX9GQ4VXE9N8,NA,NA,NA,NA,NA,NA,NA
01JHRD1EDQV7Q53ETX68BPPFX5,672755dd32af0473ffc21dd9,1.23,TRUE,01JHRD1EDZ0HTEP43H8AHFQZ4H,24,female,we remember how we tagged them initially,Yes. My partner was smart,No issue,master,NA
01JHRD3C54C0EN3R5X1ZSJ8DD8,6771a53869901552211ed8a8,1.23,TRUE,01JHRD1EDZ0HTEP43H8AHFQZ4H,26,Female,using words nd leter to describe the shape,Yes,None,master,NA
01JHRD5098DZQ0R9Y2ZXJBBRMT,60e2577f8c52db9d1fb5ffac,1.62,TRUE,01JHRCY6YDH38CBJFA8N0FWC3J,50,female,,very enjoying,,master,NA
01JHRD513A91FNKVDB10QS47NM,64050cfd151bc9945fd3eac9,1.17,TRUE,01JHRCY7P3J7FZX3WW0KXPPX6V,61,Male,simple words,yes,lovely,master,NA
01JHRCRWKR52ZVF8XFWDWQQK0A,67545c44724e5a9bdfa96ab4,1.62,TRUE,01JHRCY6YDH38CBJFA8N0FWC3J,23,Male,Undersanding each other words/representation in regards to particular shapes.,"Yes, I enjoyed",Interesting,bachelor,NA
01JHRD41XPFS1HE2RWWPBEHQDX,677a615989b66460ae5ce478,NA,NA,01JHRD1MXVVD1QY772SK3W98GZ,NA,NA,NA,NA,NA,NA,NA
