playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JHGZ34CM043A0KR6MNYYY1GY,6738ce69c2ccef32577b4a2d,NA,NA,null,NA,NA,NA,NA,NA,NA,NA
01JHGZE2TVY73VEBAMRW84PMED,6750c18b7e2026c4edd0ad26,NA,NA,null,NA,NA,NA,NA,NA,NA,NA
01JHGXDZ1VSXXDHFKH9NWC1KXB,62fdda3096b651e5beacf456,NA,NA,null,NA,NA,NA,NA,NA,NA,NA
01JHGXW6FSGM37GX44TQ8PN775,672d027eb57569b5077e0cc4,1.29,TRUE,01JHGXA2YRA1PTX1FNEFHEFNP5,43,female,trying to describe as basic as possible to save time and give partner as much time as possible,Not really as I think they didnt read the instructions properly. It took 32 trials before they understood how to play the game. But when they understood it was more enjoyable,The game froze on several occasions,high-school,NA
01JHGYM4EZCJTJ0YMEQNN71SN8,60061a88cef0ed96c3a26e58,1.83,TRUE,01JHGXA5PZMX0FH1QDWHJ0ZNZJ,42,male,try to use the same description each time for the same shapes,"yeah, we matched up well",first block was slow to load,master,NA
01JHGZ4XXAHM0G0VVR3NE7YGA9,6165ab1d62dc48b90438ea1d,0,TRUE,01JHGZPHRJ5ZD6415TNF3KYZV0,NA,NA,NA,NA,NA,NA,nogame
01JHGXDARMZX9EV92NTA4GRVTV,6744a33c753cf9ef75489ad2,NA,NA,null,NA,NA,NA,NA,NA,NA,NA
01JHGXE23DTGR56KA8QD71VTSQ,672c7b4a1c2fb5ff8e15208c,NA,NA,null,NA,NA,NA,NA,NA,NA,NA
01JHH0YQZ84PFJ36HCG2DQ1WZG,5ec5a42a646f515ef0e3f68b,1.83,TRUE,01JHGXA9D8VBTTYVNX9Z83PSWE,27,female,I was as detailed as I could be for my teammate,"Yes, we worked well together",Some of the guesses were correct but counted as wrong.,bachelor,NA
01JHGXCQSK7B9TTR4N5NKC2NXM,6616d543df78dcdb1c5764f0,1.92,TRUE,01JHGX9ZTCGAKN3E1EP3RVSDDT,39,Male,"Associate objects with real ones (e.g. ship, banana, turtle), and describe where certains shape are relative in the picture and their sizes.",Yes I enjoyed playing with my partner since we quickly developed a working strategy and got them all correct.,"Really fun study, thank you for the opportunity to take it.",other,NA
01JHH0J4EYRGVVGJWJXX9SJTP7,6062450c1bb2c6f42298bda8,NA,TRUE,null,NA,NA,NA,NA,NA,NA,nogame
01JHGXD1M6J1YNK6DWDWAMKZ9A,67840828ccb7693549857f67,1.83,TRUE,01JHGXA2C6KDK8STPXWAEWJ01G,37,Male,Help each other,yeh they where nice,sometimes it froze and would not let you select object.,bachelor,NA
01JHGXEK53S5SN4WBDDSMET88E,5e464df53f7dd9117a4446a8,1.92,TRUE,01JHGXA1KE4DV636BF0N2HJ8PC,37,male,describe the most unique feature of the object,"yes, we worked very well together, and I believe we got every one correct","the game lagged at points, froze once thinking we got disconnected, but reconnected and was able to complete. it was very fun!",bachelor,NA
01JHGXF2VBYTBR7XB9GECJWYTQ,656e02962907eb6f11faa71f,1.56,TRUE,01JHGXA22937FJWCEKCS5KRNKX,46,Woman,to make it as easy as possible for other player by repeating what i knew would work ,"Yes ,it got easier as we played. ",,other,NA
01JHGYYZAFQVWSS5HGG8Z3Z7NY,6743a622c03fcb39e837dc2e,1.83,TRUE,01JHGXA94WM3BS764CKQDNKE7G,30,Male,We used everyday objects and items from movies to describe the targets. Tried to use simple descriptions as much as possible.,"Yes, my partner is smart and could use real objects to describe targets. Hence our large bonus.",The game froze on multiple occasions but we were able to finish it. ,bachelor,NA
01JHGXCMVBDW1F7PZF6QG8S8RN,6604659d90f32e434cb25d96,1.77,TRUE,01JHGX9Y9R26D3GMKYRVRCS4EY,53,Male,describing obvious shapes,Sure,One answer didn't register as I tried to click on a figure.  ,bachelor,NA
01JHGXD177RVYQQ8N2VDTW7KPR,5f6e7d8a97c74a3d7500120e,1.56,TRUE,01JHGXA22937FJWCEKCS5KRNKX,43,female,guess game with odd fun shapes,"yes. towards the middle, I think we got the hang of how the other would describe the shape. ",there were some glitches were we couldn't communicate or pick the shape. ,bachelor,NA
01JHGXD40Q1CWVFDWCNY587NHP,6783c90df64201030bb0585f,1.29,TRUE,01JHGXA2YRA1PTX1FNEFHEFNP5,28,male,Observation,"Yes,was fun",none,bachelor,NA
01JHGZ597H8SJTZ1EQV7PB9BHK,62c63362e7342ad8be294866,1.83,TRUE,01JHGXA94WM3BS764CKQDNKE7G,44,male,try and describe as basic and quick as possible,yes they did a good job playing the game,during the 4th round it was freezing up more than 3 or 4 times.,high-school,NA
01JHH1DDC35W8XVECE33KBFKN1,677e7a411cbcd54ed0c8f545,1.8,TRUE,01JHH15NTHTD78CJ9F7P0FXSBC,60,male,By repetition it was easier to communicate already named objects ,Yes but my partner's descriptions were not ideal at times ,no problems ,master,NA
01JHGXDE7PB1ENJJR0MW67C180,66646985b7cd65b52975ced8,0.24,TRUE,01JHGXA2N220PC5EW5506TDPTS,36,Male,"Well, my partner had some issues with understanding the rules of the game, so eventually I defaulted to just trying to get them to pick one which I thought would be more likely.",I did not. I don't think my partner understood the assignment.,Lot of freezes.,bachelor,NA
01JHGXMHFCKGJ41GDA8J6JKFB8,676ffbaa5eb858e45f1cf936,0.24,TRUE,01JHGXA2N220PC5EW5506TDPTS,37,male,Descriptive and Precise,yes,more like that,other,NA
01JHGYM0368JGA85B002XPKGTJ,5fcd964581e3a0ceff38ad36,1.83,TRUE,01JHGXA3GR59E7YG7PQ608B8RA,25,Woman,"strategy was to find shapes, or letters to describe","yes i enjoyed a lot, felt like we were on the same wavelength and remembered our previous rounds well",slow at selecting responses at times,bachelor,NA
01JHGYMH2SXK8K9SGP4ENY4AKD,675852ef115ebab6fff559dd,1.77,TRUE,01JHGXA5EMBGQ1B4AVN0AEX608,28,Male,After a few rounds we inadvertently5 came up with names for the pictures,"Yeah, it was fun and different to most studies.","On the first round I had some issues where I couldn't click on the image as the guesser, this soon sorted itself out and worked flawlessly.",high-school,NA
01JHGXD94A0N8BEHN44HCTE4ES,6698b7821f070e0306e55519,1.89,TRUE,01JHGXA0EWQD9VPQBF5F5SM963,32,female,"I would either describe what the pictures actually are such as arrows or triangles, or describe an object the picture reminds me of such as the picture with the house underneath the w that looks like a house on the ocean.",yes very fun!,I had problem selecting some of my answers and we also had the same problem with the page freezing after an answer was selected and at one point the website crashed for both of us but luckily was able to reload back to the page we were on.,other,NA
01JHH0YX6G87C1BCBA71YXHWB6,6686d1e939accbf766c54889,1.83,TRUE,01JHGXA9D8VBTTYVNX9Z83PSWE,35,female,Easy to describe ,yes i did,fun and id like to do more of these,high-school,NA
01JHH11CESKD8SB0E3KB3Q3DW5,67529d0aecb73bfe140d521f,1.74,TRUE,01JHH0X7GTPCX3VXBFSWNB3R3B,30,Male,I described the figures based on simple details available,"My partner was not too bad, satisfactory.",No problems at all,bachelor,NA
01JHH1JF0206J0XZR2ZYHGMJ89,6686b72f3e8c91297d40a480,NA,TRUE,null,NA,NA,NA,NA,NA,NA,nogame
01JHGXP68A9VZX7Y4HSNPD7ZWN,6760dca655eab7da158e796b,0,TRUE,01JHGXA55TYQ04GPFYANK9MWSC,NA,NA,NA,NA,NA,NA,nogame
01JHGYKYWW3YNWPQMTJ524RNNW,6671beaf74f23fc744083c51,1.77,TRUE,01JHGXA5EMBGQ1B4AVN0AEX608,65,female,Using triangles as the main point,"yes, partner was fast",,master,NA
01JHGYPD80HP6T2CR4DHG37XAW,6754212bee2fa6f30842fb86,1.26,NA,null,NA,NA,NA,NA,NA,NA,NA
01JHGZHDEFK1HW8E92P94G825J,6776d281dc2d0b5113d7861e,0,TRUE,01JHGZPHRJ5ZD6415TNF3KYZV0,NA,NA,NA,NA,NA,NA,nogame
