playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JJWQSTTZJ2MSZBK7K9MA36YQ,66e13442b0ae2bb7f0170ebb,1.89,TRUE,01JJWQM7TRXWKY9X7MEZG3PZQH,40,femaile,shape and letters,I enjoyed it. it was like a rush. ,,bachelor,NA
01JJWQTXQM91R5N41GK9CWG50N,677c2c3e7edbdc31d69923ad,1.29,TRUE,01JJWQM8BVGK0ZH8GATDR81V9G,26,Male,"We used shapes, numbers, and alphabets",Yes,My partner matched some shapes correctly but you indicated it was wrong,master,NA
01JJWR0R4E5XKWS7ZPR3EDVRBG,664423f62228d52a75ce239c,1.47,TRUE,01JJWQMH0K69BPKF6J67JXHA4V,36,female,chose shapes that describe an object or feature of a human,"yes, we understood after a few rounds what we needed to do and than after while we only had to state a few words and we got it right.",,high-school,NA
01JJWR5WVZP1PWZB3K4HMXJ9BV,66c8f4c85434e33b086cb7ca,1.89,TRUE,01JJWQM8M9FWZ1KWGP90BB79CV,26,Male,I would either describe a feature of the object or I would compares it to another real life object.,My partner was enjoyable we worked together and tried our best.,Was a fun study! No issues encountered.,high-school,NA
01JJWSYBXDXFM32P6SABPF01YG,66d282830897b77f5b260208,1.92,TRUE,01JJWSR2RMXQ5JGXR7VBY26NTR,65,Female,Trying to describe the image as plainly as possible.,"Yes! My partner and I eventually developed a ""language"" and were able to describe to each other using the same phrases and words that we both understood",No problems!,high-school,NA
01JJWT1NKB57MDQMP2M2P3DZKN,67143ebf798808e031872711,1.59,TRUE,01JJWSR5ABWPXVH4Y34GR2M9A0,26,Female,I followed a pattern of what my parter was tyoing,"Yes, My partner was very collaborative",NA,master,NA
01JJWQSZ3PH7J34ZEQJC6RD3WS,6786f31c1b439cd94f798c31,1.29,TRUE,01JJWQM8BVGK0ZH8GATDR81V9G,18,Male,,,,high-school,NA
01JJWQYD6ANY9ACM10DYW7CBSF,66f1c6ca9c0198a5ef531e29,1.86,TRUE,01JJWQM8WGY44HHCQ0AQQ6RXGH,37,female,I read the instructions well,YES,NONE,bachelor,NA
01JJWSY17ZAFPAQCP2QDS1V3ZK,664c4e829445321c23a8de52,1.92,TRUE,01JJWSR1D827TZNY0WBF4GACM0,45,male,"simple key words (M, P, spikey bird, X legs, diamond left/right,) ","Yes, we picked up on the keywords quickly and we stuck to them.",only the first question took time to load.,other,NA
01JJWQRY9Y1ZD4FJ8MJ9M9H1C1,6787eeb21b4f7848f1047647,NA,NA,01JJWSR6G9Z0CEPWXAMKJ8HE77,NA,NA,NA,NA,NA,NA,NA
01JJWR2B4PAZ29T7M54F94NG10,5ea89d0c5a0a9c12978f8263,1.89,TRUE,01JJWQM8M9FWZ1KWGP90BB79CV,40,male,"Animals, objects, and whether or not one shape was asymmetric.",I think that playing with a partner made the game more interesting.,N/A,high-school,NA
01JJWR6YPRBYZDQS37TNVZ17DG,67925dd24e3bfe88835a94a8,1.5,TRUE,01JJWQM94XQAQVWGZG992VCZZY,60,female ,it was smart ,yes i did ,no problem ,bachelor,NA
01JJWSZMFS9QSF0EA66JN9XQ6Q,6771633e49c5b9adc2d0cf8f,1.92,TRUE,01JJWSR1D827TZNY0WBF4GACM0,25,male,describe the kind of shapes you see until your partner gets it,yes because it is a team work and you get to know what your partner says along the way,everything went well,bachelor,NA
01JJWT109BAJ35J70YHSJGVX5V,6731ef0d9c69e1ff23ff1e24,1.59,TRUE,01JJWSR5ABWPXVH4Y34GR2M9A0,48,female,I chose the shapes based on the description from the director,"Yes, It was engaging and fun",None,master,NA
01JJWQV1TS0KZ44GYE1X0YSK72,67587c3aecfda922e00737f7,1.74,TRUE,01JJWQM4SXYWDXPAAXPXF6RTWY,23,Female,"making familiar phrases, and we kept repeating them for the same shapes. ","Yes, the person seemed to understand me well and I understood them. ","We got some of the rounds right, but it marked them as wrong. ",bachelor,NA
01JJWR1ETS1JN3WY00GJSHKE7R,5e1510a1c76aa6b119558fd6,0.51,TRUE,01JJWQM844MK0XHZFTGEC09EQ6,35,Male,I just described the position of certain shapes and what it looks like.,It was entertaining until either my partner disconnected or it broke.,None,bachelor,NA
01JJWQSQA3MCKB15AH3JKY1YZC,5e9272473f920e5b0caf8279,NA,NA,01JJWSR6G9Z0CEPWXAMKJ8HE77,NA,NA,NA,NA,NA,NA,NA
01JJWR8PMT1SN2WP3VXZV12T09,6730e8796ee5f7b8d0c010b1,0.45,TRUE,01JJWQM9DAGFZKW8XR8W2D95AS,32,male,I used any information i had on a particular image to make my partner understand.,"I enjoyed, they understood what  I was trying to tell them.",During the second trial my partner disconnected or something went wrong.,bachelor,NA
01JJWQS1X8AXCZ1VYNG6Z378NS,670c06bb7926d2525a7a7755,0,NA,01JJWQM3PFQBZ8D8TSMQCH27Y7,NA,NA,NA,NA,NA,NA,NA
01JJWQSKBWP80JVE0ZW28BSM19,5685850c333cbd000d4e042f,1.92,TRUE,01JJWQM46VZHKDRK29PCXJ8GQ3,30,male,"My partner and I came to a general consensus on what to call things. Each item always had something that didn't change about it, so that's what we ended up describing to eachother.",I did. I found my partner and I worked great as a team. We cooperated well and learned at the same level.,"Occasionally the game wouldn't show a green box around what I selected right away, but it worked eventually and wasn't a huge issue.",high-school,NA
01JJWQSP07CN8VJT9PQX1RFC4D,66eddeb07ae1f7510780b109,1.92,TRUE,01JJWQM46VZHKDRK29PCXJ8GQ3,32,female,pick the most distinct features of the shape to describe to partner,"yes, fun to come up with a ""short-hand"" with partner for describing shapes as game progressed",none,master,NA
01JJWQZ0K0VHSQ7ZK82E10VDV8,63bc819194ca25a555eb8fb5,1.89,TRUE,01JJWQM7TRXWKY9X7MEZG3PZQH,33,male,Find the easiest shape to describe and describe it and where in the separate image it is to the other player,I enjoyed playing with them because we both figured out the same strategy rather quickly,"No issues at all, this was really fun! Thank you!",high-school,NA
01JJWT0FH8RHRQM88PVVV8GQBQ,67542b25da49fd3f99a37f6c,1.83,TRUE,01JJWRR8X7YC0AJHWDFXTMFZRB,24,Female,We came up with names for the diagram.,"yes, my partner and I understand eat other perfectly well.",,master,NA
