text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
kid with pointy chest,124,describer,1,NA,NA,19
bending preacher,124,describer,1,NA,NA,20
"hmm i don't know what to call this guy, he is like a dancing man with arms out to the left",124,describer,1,NA,NA,21
standing preacher,124,describer,1,NA,NA,22
do not think we had this one,124,describer,1,NA,NA,23
square head with diamond on right side,124,describer,2,NA,NA,23
similar to kid,124,describer,1,NA,NA,24
no pointy chest,124,describer,2,NA,NA,24
kid,124,describer,1,NA,NA,25
pointy,1,matcher,2,NA,NA,25
yes,124,describer,3,NA,NA,25
ghost man,124,describer,1,NA,NA,26
square triangle on side,124,describer,1,NA,NA,27
like last time,124,describer,2,NA,NA,27
standing preacher,124,describer,1,NA,NA,28
bunny ears,124,describer,1,NA,NA,29
err the woman with dress with her head back,124,describer,1,NA,NA,30
call her dancing lady,1,matcher,1,NA,NA,31
kid with not pointy chest,124,describer,2,NA,NA,31
ok,124,describer,3,TRUE,NA,31
dancing man,124,describer,1,NA,NA,32
hump man,124,describer,1,NA,NA,33
on ground,124,describer,2,NA,NA,33
call him on ground,1,matcher,1,NA,NA,34
bending preacher,124,describer,2,NA,NA,34
ok,124,describer,3,NA,NA,34
kneeling preacher,124,describer,1,NA,NA,35
hazmat,124,describer,1,NA,NA,36
dancing man,124,describer,1,NA,NA,37
kid with not pointy chest,124,describer,1,NA,NA,38
bending preacher,124,describer,1,NA,NA,39
call him kid and other pointy kid,1,matcher,2,NA,NA,39
ok kneeling preacher,124,describer,1,NA,NA,40
wait,124,describer,2,TRUE,NA,40
standing preacher,124,describer,1,NA,NA,41
dancing lady,124,describer,1,NA,NA,42
hazmat,124,describer,1,NA,NA,43
ghost,124,describer,1,NA,NA,44
square triangle on side forgot that one,124,describer,1,NA,NA,45
call him triangle,1,matcher,1,NA,NA,46
kid pointy chest,124,describer,2,NA,NA,46
bunny ears,124,describer,1,NA,NA,47
hump man,124,describer,1,NA,NA,48
kneeling preacher,124,describer,1,NA,NA,49
ghost man,124,describer,1,NA,NA,50
hump man,124,describer,1,NA,NA,51
hazmat,124,describer,1,NA,NA,52
dancing man,124,describer,1,NA,NA,53
standing preacher,124,describer,1,NA,NA,54
kid non pointy,124,describer,1,NA,NA,55
bending preacher,124,describer,1,NA,NA,56
kid pointy chest,124,describer,1,NA,NA,57
bunny ears,124,describer,1,NA,NA,58
square triangle head,124,describer,1,NA,NA,59
dancing lady,124,describer,1,NA,NA,60
dancing lady again,124,describer,1,NA,NA,61
bending preacher,124,describer,1,NA,NA,62
triangle square head,124,describer,1,NA,NA,63
standing preacher,124,describer,1,NA,NA,64
kneeling preacher,124,describer,1,NA,NA,65
bunny ears,124,describer,1,NA,NA,66
hump man,124,describer,1,NA,NA,67
kid not pointy,124,describer,1,NA,NA,68
kid pointy,124,describer,1,NA,NA,69
dancing man,124,describer,1,NA,NA,70
ghost man,124,describer,1,NA,NA,71
hazmat,124,describer,1,NA,NA,72
hi,2,matcher,1,TRUE,NA,73
looks sad with his head down kicking rocks,125,describer,2,NA,NA,73
hello :),125,describer,3,TRUE,NA,73
standing straight and sideways facing east,125,describer,1,NA,NA,74
east,125,describer,2,TRUE,NA,74
woman kneeling and praying,125,describer,1,NA,NA,75
dancing a high energy dance kneeling with her arms in the air,125,describer,1,NA,NA,76
man who has an arrow like bottom facing east,125,describer,1,NA,NA,77
has not as,125,describer,2,TRUE,NA,77
the last one you just picked,125,describer,1,NA,NA,78
a person standing straight is with a triangle facing east maybe kneeling,125,describer,1,NA,NA,79
is the head shaped like a diamond in the middle of a horizontal line?,2,matcher,2,NA,NA,79
yes the head is a diamond sitting on a triangle look ghostly,125,describer,3,NA,NA,79
ghostly,125,describer,4,TRUE,NA,79
woman praying in front of a mountain,125,describer,1,NA,NA,80
looks like a man falling backwards diamond head arms sprawled out,125,describer,1,NA,NA,81
a woman with big bow like thing on her head sitting,125,describer,1,NA,NA,82
person standing straight facing west,125,describer,1,NA,NA,83
with arms out,125,describer,2,NA,NA,83
man sitting facing west,125,describer,1,NA,NA,84
woman praying by the mountain,125,describer,1,NA,NA,85
woman with the bow,125,describer,1,NA,NA,86
lady with diamond head arms facing east kneeling sort of,125,describer,1,NA,NA,87
one i said was dancing last time,125,describer,2,NA,NA,87
falling guy again diamond head,125,describer,1,NA,NA,88
the diamond head person who looks like they are squatting one i called arrow bottom,125,describer,1,NA,NA,89
dude that looks like doing yoga with legs in an upside left position,125,describer,1,NA,NA,90
diamond head arms facing west,125,describer,2,NA,NA,90
sad guy,125,describer,1,NA,NA,91
kneeling lady one you picked the last time as the squatting,125,describer,1,NA,NA,92
arms facing east,125,describer,2,NA,NA,92
guy that is sitting facing west,125,describer,1,NA,NA,93
man whose standing straight arms facing west,125,describer,1,NA,NA,94
"the diamond head blob one, the diamond is sitting on top of a triangle, which is on top of square, then a tail is shape",125,describer,1,NA,NA,95
that looked like a crooked tie,2,matcher,1,NA,NA,96
there ya go good name for that sorry couldnt explain it,125,describer,2,TRUE,NA,96
man facing east standing straight,125,describer,3,NA,NA,96
one i said was squatting diamond head arms facing east,125,describer,1,NA,NA,97
sad guy,125,describer,1,NA,NA,98
falling guy,125,describer,1,NA,NA,99
woman with bow,125,describer,1,NA,NA,100
man straight arms are west,125,describer,1,NA,NA,101
"lady with diamond head, arms west, in a crouch like position called her dancing before",125,describer,1,NA,NA,102
woman kneeling arms east,125,describer,1,NA,NA,103
diamond head,125,describer,2,NA,NA,103
crooked tie,125,describer,1,NA,NA,104
straight man facing east,125,describer,1,NA,NA,105
sitting guy,125,describer,1,NA,NA,106
guy doing yoga,125,describer,1,NA,NA,107
praying mountain,125,describer,1,NA,NA,108
sad guy,125,describer,1,NA,NA,109
man who is arms facing east diamond head kneeling/squatting straight back,125,describer,1,NA,NA,110
my bad,2,matcher,1,TRUE,NA,111
sorry bow lady,125,describer,2,NA,NA,111
sitting guy,125,describer,1,NA,NA,112
crooked tie,125,describer,1,NA,NA,113
falling guy,125,describer,1,NA,NA,114
straight arms west,125,describer,1,NA,NA,115
woman praying at the mountain,125,describer,1,NA,NA,116
yoga guy,125,describer,1,NA,NA,117
last lady you picked as praying,125,describer,1,NA,NA,118
i keep calling her the dancing one,125,describer,2,NA,NA,118
keep,125,describer,3,TRUE,NA,118
diamond head,125,describer,4,NA,NA,118
arms east,125,describer,5,NA,NA,118
triangle between the legs,125,describer,6,NA,NA,118
straight facing east,125,describer,1,NA,NA,119
"diamond head arms east, praying or accepting gifts or something",125,describer,1,NA,NA,120
falling guy,125,describer,1,NA,NA,121
one we keep getting wrong dancing lady,125,describer,1,NA,NA,122
triangle in the legs white one,125,describer,2,NA,NA,122
sitting guy,125,describer,1,NA,NA,123
triangle in the legs threw me,2,matcher,2,NA,NA,123
"i suck at this , crooked tie",125,describer,1,NA,NA,124
lady praying mountain,125,describer,1,NA,NA,125
bow,125,describer,1,NA,NA,126
just need to say triangle leg from now on,2,matcher,2,NA,NA,126
sad guy,125,describer,1,NA,NA,127
straight facing east,125,describer,1,NA,NA,128
yoga,125,describer,1,NA,NA,129
yoga,125,describer,2,NA,NA,129
"arms east triangle head, straight is back, look like a road arrow on his legs",125,describer,1,NA,NA,130
i got that guy as squatting,2,matcher,1,NA,NA,131
straight west,125,describer,2,NA,NA,131
okay gotcha,125,describer,1,TRUE,NA,132
woman getting gifts,125,describer,2,NA,NA,132
dude straight facing east,125,describer,1,NA,NA,133
gift lady,125,describer,1,NA,NA,134
yoga,125,describer,1,NA,NA,135
sad,125,describer,1,NA,NA,136
falling,125,describer,1,NA,NA,137
mountain praying,125,describer,1,NA,NA,138
sitting guy,125,describer,1,NA,NA,139
triangle leg,125,describer,1,NA,NA,140
bow,125,describer,1,NA,NA,141
squatting,125,describer,1,NA,NA,142
facing east,125,describer,1,NA,NA,143
sorry crooked tie,125,describer,1,NA,NA,144
hello,3,matcher,1,TRUE,NA,145
a diamond is at the top,126,describer,2,NA,NA,145
"3 shapes at the top, triangle 2 and one rectangle",126,describer,1,NA,NA,146
sitting down almost like taking a nap,126,describer,1,NA,NA,147
balancing on one feet,126,describer,1,NA,NA,148
standing with bent knee,126,describer,1,NA,NA,149
two hand like triangle in front,126,describer,1,NA,NA,150
face looks like dinosaur,126,describer,1,NA,NA,151
sitting down no legs can be seen,126,describer,1,NA,NA,152
diamond at top but body shape is not like human,126,describer,1,NA,NA,153
one rectangle and triangle at top,126,describer,1,NA,NA,154
two hands in the air may be praying,126,describer,1,NA,NA,155
bent on knee and pointed hand,126,describer,1,NA,NA,156
in front,126,describer,2,NA,NA,156
bent on knee but can't see legs,126,describer,1,NA,NA,157
3 shapes a the top,126,describer,1,NA,NA,158
one rectangle and one triangle at the top,126,describer,1,NA,NA,159
bent knee with pointing hands,126,describer,1,NA,NA,160
"bent knee, straight back and hands out , pointy",126,describer,1,NA,NA,161
"two diamond, one head , one body , bent on knee and hand out",126,describer,1,NA,NA,162
dinosaur face,126,describer,1,NA,NA,163
hands in the air like praying,126,describer,1,NA,NA,164
diamond head but does not look like human body,126,describer,1,NA,NA,165
standing on one leg like flying,126,describer,1,NA,NA,166
"sitting down on knee two hands out, hands are triangle and trapezoid",126,describer,1,NA,NA,167
napping man,126,describer,1,NA,NA,168
does not look like human body,126,describer,1,NA,NA,169
"bent at the knee, legs not visible, hands out pointing",126,describer,1,NA,NA,170
legs not visible,126,describer,2,NA,NA,170
"three shapes on top, 2 triangle and one rectangle",126,describer,1,NA,NA,171
"man sitting down , looks like napping",126,describer,1,NA,NA,172
trapezoid hand,126,describer,1,NA,NA,173
"bending down on knee , three shapes at the top, diamond right at the top",126,describer,1,NA,NA,174
standing on one feet like flying,126,describer,1,NA,NA,175
"making a v shape with legs , triangle hand",126,describer,1,NA,NA,176
two hands in the air like praying,126,describer,1,NA,NA,177
praying,126,describer,2,NA,NA,177
"bend at the knee , two diamond, one head and one part of body",126,describer,1,NA,NA,178
"sitting down , no hands, only diamond as head",126,describer,1,NA,NA,179
"dinosaur face, diamond on the back",126,describer,1,NA,NA,180
"sitting down, no hands and diamond head",126,describer,1,NA,NA,181
"three shapes at the top, diamond in the middle",126,describer,1,NA,NA,182
"two diamonds, one making head and one part of body, , can see feet",126,describer,1,NA,NA,183
can see feet,126,describer,2,NA,NA,183
dinosaur face,126,describer,1,NA,NA,184
flying man,126,describer,1,NA,NA,185
"trapezoid hand, other is triangle",126,describer,1,NA,NA,186
not praying,126,describer,2,NA,NA,186
sitting down,126,describer,3,NA,NA,186
"sitting down, legs not visible",126,describer,1,NA,NA,187
does not look like human body,126,describer,1,NA,NA,188
not the dinosaur,126,describer,2,NA,NA,188
"sitting down, like napping",126,describer,1,NA,NA,189
praying man,126,describer,1,NA,NA,190
"3 shapes at the top, 2 triangle, one rectangle",126,describer,1,NA,NA,191
"bent knee , hands out, no feet seen , check feet please",126,describer,1,NA,NA,192
the last one you clicked that one had feet,126,describer,1,TRUE,NA,193
no worries,126,describer,2,TRUE,NA,193
"this one choose same again, no feet",126,describer,3,NA,NA,193
bent knee,126,describer,4,NA,NA,193
oh just type in the arrow pointing direction if that helps,3,matcher,5,NA,NA,193
great will do,126,describer,6,TRUE,NA,193
"bent knee , hand out, no feet, hand towards right",126,describer,7,NA,NA,193
dinosaur face,126,describer,1,NA,NA,194
one side of body is big rectangle,126,describer,1,NA,NA,195
"trapezoid hand, one is triangle, sitting down",126,describer,1,NA,NA,196
no hands guy,126,describer,1,NA,NA,197
flying man,126,describer,1,NA,NA,198
"that one i call praying man, sorry",126,describer,1,TRUE,NA,199
"ok this one 3 shapes at the top, diamond in the middle",126,describer,2,NA,NA,199
"napping man, sitting down",126,describer,1,NA,NA,200
"3 shapes at the top, two triangles, one rectangle , no hands",126,describer,1,NA,NA,201
"two hands in the air, praying man, with no legs",126,describer,1,NA,NA,202
"no legs , hands pointing left",126,describer,1,NA,NA,203
"two diamonds, one head, one part of body, feet can be seen , hands to right",126,describer,1,NA,NA,204
"no legs, hands pointing left",126,describer,1,NA,NA,205
"praying man, no legs",126,describer,1,NA,NA,206
dinosaur face,126,describer,1,NA,NA,207
"trapezoid hand , triangle hand, both to right , bending down",126,describer,1,NA,NA,208
hand is only a triangle to the right side,126,describer,1,NA,NA,209
"3 shapes at the top, triangle in the middle",126,describer,1,NA,NA,210
no hands,126,describer,2,NA,NA,210
napping man,126,describer,1,NA,NA,211
bent at knee no hands,126,describer,1,NA,NA,212
"bent at knee, feet can be seen, hand to the right",126,describer,1,NA,NA,213
similar one with no feet this time,126,describer,1,NA,NA,214
rectangle shape body,126,describer,1,NA,NA,215
"standing on one leg, flying",126,describer,1,NA,NA,216
looks like a cocktail with two large triangles on the top left side and small diamond above that.,127,describer,1,NA,NA,217
small triangle at the top right of the 'glass',127,describer,2,NA,NA,217
are you there?,127,describer,3,TRUE,NA,217
yes looking them over,4,matcher,4,TRUE,NA,217
looks like someone kneeling and praying.  knees slightly bent triangles as hands in front of them.,127,describer,1,NA,NA,218
'knee' part is not on the ground there are a couple more like that one,127,describer,2,NA,NA,218
can you see feet or no feet on the guy kneeling,4,matcher,3,NA,NA,218
no feet,127,describer,4,NA,NA,218
hmm kind of looks like someone dancing being dipped backwards.  a large block is on the ground to the left like a dress train.,127,describer,1,NA,NA,219
arms forward and to the right.  slightly elevated,127,describer,2,NA,NA,219
head tilted back to the left,127,describer,3,NA,NA,219
looks like someone standing up facing to the left with their arms out reached to the left.  reminds me of someone in a graduation gown or a professor of some kind,127,describer,1,NA,NA,220
looks like person sitting on the ground facing to the right with rabbit ears,127,describer,1,NA,NA,221
this one looks least like a person.  rectangular on left and top with diamond on top of that.  right and bottom kind of look like the side of a vase,127,describer,1,NA,NA,222
left and top are straight lines,127,describer,2,NA,NA,222
this one looks like it has two feet and one of them is being kicked to the left just slightly elevated.  looks like they are leaning forward a bit with a square on their back,127,describer,1,NA,NA,223
this looks like a person sitting on the ground with their legs in front of them to the left.  head tilted slightly forward like they are napping,127,describer,1,NA,NA,224
looks like a bean with a diamond on top... no legs or anything to make it look like a person,127,describer,1,NA,NA,225
does it kinda look like a bird,4,matcher,2,NA,NA,225
it doesn't really look like anything.  it's like an oval shape with a little bit that sticks out on the bottom right with a diamond above it,127,describer,3,NA,NA,225
or like someone kneeling sitting on their feet,4,matcher,4,NA,NA,225
they could be sitting on their feet,127,describer,5,NA,NA,225
this looks like someone leaned to the left with both arms in the air,127,describer,1,NA,NA,226
ghost,4,matcher,2,NA,NA,226
yes,127,describer,3,NA,NA,226
"this is one we haven't had that also looks like someone kneeling, can see feet, arms in both directions head slightly to the right",127,describer,1,NA,NA,227
this is the one you just picked that looks like someone kneeling with their head straight up,127,describer,1,NA,NA,228
"this is the one that looks like they are sitting on the ground sleeping, head to the left can see feet",127,describer,1,NA,NA,229
we've had it before,127,describer,2,NA,NA,229
this is the one i said looked like someone dancing and being dipped. triangle foot to the right,127,describer,1,NA,NA,230
this is the kneeling one with the head straight up again,127,describer,1,NA,NA,231
the first one we did that looks like a cocktail,127,describer,1,NA,NA,232
this is the one that looks like a professor.  standing straight up facing left,127,describer,1,NA,NA,233
this is the weird one that looks like a person kicking one of their feet up to the left,127,describer,1,NA,NA,234
the one that looks like a bean or a person sitting on their feet,127,describer,1,NA,NA,235
this is the kneeling one where the head is tilted to the right and arms go in both directions,127,describer,1,NA,NA,236
ghost,127,describer,1,NA,NA,237
the odd one that doesn't look like a person.  straight edge on left and top,127,describer,1,NA,NA,238
the one that also looks like someone sitting on the ground napping but facing right and with big triangle bunny ears,127,describer,1,NA,NA,239
this is the one that looks like they are about to kneel with knees bent to the right but not yet on the ground,127,describer,1,NA,NA,240
the kneeling one that is straight up and facing right,127,describer,1,NA,NA,241
the weird one with the foot kicking up to the left,127,describer,1,NA,NA,242
the rabbit ears,127,describer,1,NA,NA,243
about to kneel,127,describer,1,NA,NA,244
bean,127,describer,1,NA,NA,245
cocktail,127,describer,1,NA,NA,246
bird,4,matcher,2,NA,NA,246
straight left and top,127,describer,1,NA,NA,247
dancing person,127,describer,1,NA,NA,248
kneeling with arms in both directions and tilted head,127,describer,1,NA,NA,249
ghost,127,describer,1,NA,NA,250
professor,127,describer,1,NA,NA,251
sitting on ground without rabbit ears,127,describer,1,NA,NA,252
bean,127,describer,1,NA,NA,253
kneeling straight up,127,describer,1,NA,NA,254
dancing,127,describer,1,NA,NA,255
kneeling arms in both directions,127,describer,1,NA,NA,256
straight left and top,127,describer,1,NA,NA,257
rabbit ears,127,describer,1,NA,NA,258
bird,127,describer,1,NA,NA,259
sitting on ground facing left with no ears,127,describer,1,NA,NA,260
ghost,127,describer,1,NA,NA,261
professor,127,describer,1,NA,NA,262
about to kneel,127,describer,1,NA,NA,263
weird leg kicking to the left,127,describer,1,NA,NA,264
rabbit ears,127,describer,1,NA,NA,265
straight left and top,127,describer,1,NA,NA,266
ghost,127,describer,1,NA,NA,267
bird,127,describer,1,NA,NA,268
kneeling straight up,127,describer,1,NA,NA,269
weird one with leg kicking,127,describer,1,NA,NA,270
bean,127,describer,1,NA,NA,271
sitting to the left no ears,127,describer,1,NA,NA,272
kneeling tilted head,127,describer,1,NA,NA,273
professor,127,describer,1,NA,NA,274
dancing,127,describer,1,NA,NA,275
about to kneel,127,describer,1,NA,NA,276
bird,127,describer,1,NA,NA,277
kneeling straight up,127,describer,1,NA,NA,278
dancing,127,describer,1,NA,NA,279
about to kneel,127,describer,1,NA,NA,280
kicking,127,describer,1,NA,NA,281
professor,127,describer,1,NA,NA,282
sitting no ears,127,describer,1,NA,NA,283
rabbit ears,127,describer,1,NA,NA,284
bean,127,describer,1,NA,NA,285
straight left and top,127,describer,1,NA,NA,286
kneeling tilted head,127,describer,1,NA,NA,287
ghost,127,describer,1,NA,NA,288
hello!,5,matcher,1,TRUE,NA,289
hi,128,describer,2,TRUE,NA,289
look for an object that looks like a podium with a flat surface and a diamond on top,128,describer,3,NA,NA,289
top,128,describer,4,TRUE,NA,289
looks like jesus with open arms giving a hug,128,describer,1,NA,NA,290
"looks like most of the object is on the left, the hug this time has his head thrust backward",128,describer,1,NA,NA,291
"looks like a an animal or person with one foot up and forward, the head is thrust backward",128,describer,1,NA,NA,292
"imagine an dancer posed with one leg backward and arms forward.  head is upright, about to twirl.",128,describer,1,NA,NA,293
this looks like someone holding a box about to take up an offering a church.  they are wearing a graduation cap.,128,describer,1,NA,NA,294
"a person sits under a tree for a rest, they face right and knees are upward",128,describer,1,NA,NA,295
*person,128,describer,2,TRUE,NA,295
a tree,128,describer,3,TRUE,NA,295
"a person prays on their knees , they have a diamond head, knees are folders so you cannot see the feet.",128,describer,1,NA,NA,296
"a person sits at a desk, facing right.   the image has a brides train compared to one that doesn't",128,describer,1,NA,NA,297
"this person is similar to the last, only this person does not have the brides train.  faces right at a desk..",128,describer,1,NA,NA,298
"this person faces left, hands are out and they have angel wings on their back.  they are praying with face held to the sky.",128,describer,1,NA,NA,299
*angel's,128,describer,2,TRUE,NA,299
this person is resting but this time not under a plant.  they are facing left instead of right this time.  they have a fat tummy.,128,describer,1,NA,NA,300
they sit on the floor,128,describer,2,NA,NA,300
"this person has praying opening arms like jesus, head is thrust back.  this should seem familiar",128,describer,1,NA,NA,301
"the podium with the diamond in the middle, a repeat",128,describer,1,NA,NA,302
"a repeat, the fat man with one foot up and forward, his head is thrust backward.",128,describer,1,NA,NA,303
jesus giving a hug.  repeat.,128,describer,1,NA,NA,304
this is the man a church taking up an offering.  diamond head.  repeat,128,describer,1,NA,NA,305
"this person is the bride sitting at the desk with a train, a repeat, the train goes up not down",128,describer,1,NA,NA,306
"the man is sitting on the floor under a tree, this was missed last time.  he is facing left, fat tummy.",128,describer,1,NA,NA,307
he sits on the floor,128,describer,2,NA,NA,307
"this is a woman with angel's wings on her back, facing left.  she looks like she is praying.  a repeat",128,describer,1,NA,NA,308
"this is the person sitting on the floor facing foward with knees bent, you can't see feet.  a repeat.",128,describer,1,NA,NA,309
"this is the person dancing about to twirl, back leg is upward,  arms stretched forward.  repeat",128,describer,1,NA,NA,310
"this is a repeat.  the person sits under a tree, facing right, knees are up.",128,describer,1,NA,NA,311
on the floor,128,describer,2,NA,NA,311
"this is the bride sitting at the desk, without the train being up the train is down.",128,describer,1,NA,NA,312
facing right.,128,describer,2,NA,NA,312
this is the person taking up the offering a church holding a box.,128,describer,1,NA,NA,313
the angels wings are on the back.  she's praying. repeat,128,describer,1,NA,NA,314
"a bride at a desk with no train at all, ,in the past i said the persons knees were bent without showing feet",128,describer,1,NA,NA,315
"we only have 20 minutes left, there's no way we're going to finish",5,matcher,2,TRUE,NA,315
keep going,128,describer,1,TRUE,NA,316
podium diamond,128,describer,2,NA,NA,316
desk with train down,128,describer,1,NA,NA,317
a bride,128,describer,2,NA,NA,317
sitting under a plant,128,describer,1,NA,NA,318
repeat,128,describer,2,NA,NA,318
"foot up, fat man, head thrust backward",128,describer,1,NA,NA,319
dancing about to twirl,128,describer,1,NA,NA,320
"hug, with head thrust back, not jesus",128,describer,1,NA,NA,321
"sitting on the floor, not under a plant",128,describer,1,NA,NA,322
facing bride at desk with train upward,128,describer,1,NA,NA,323
bride,128,describer,2,NA,NA,323
jesus,128,describer,1,NA,NA,324
bride with no knees no train,128,describer,1,NA,NA,325
fat man with leg up and front head back,128,describer,1,NA,NA,326
jesus,128,describer,1,NA,NA,327
bride at desk train up,128,describer,1,NA,NA,328
twirl and dance,128,describer,1,NA,NA,329
leg back,128,describer,2,NA,NA,329
podium diamond,128,describer,1,NA,NA,330
sitting under a plant,128,describer,1,NA,NA,331
"not jesus, but hugging",128,describer,1,NA,NA,332
the angel with wings on the back,128,describer,1,NA,NA,333
praying,128,describer,2,NA,NA,333
the person taking up an offering,128,describer,1,NA,NA,334
the bride at the desk with train down,128,describer,1,NA,NA,335
the person sitting on the floor,128,describer,1,NA,NA,336
no plant,128,describer,2,NA,NA,336
"no jesus, hugging",128,describer,1,NA,NA,337
"sitting on the floor, no plant",128,describer,1,NA,NA,338
left,128,describer,2,NA,NA,338
twirl and dance,128,describer,1,NA,NA,339
bride at desk train down,128,describer,1,NA,NA,340
podium diamond,128,describer,1,NA,NA,341
"fat man leg up in front, head back",128,describer,1,NA,NA,342
"angel praying, wings on back",128,describer,1,NA,NA,343
sitting under plant,128,describer,1,NA,NA,344
bride at desk train up,128,describer,1,NA,NA,345
jesus,128,describer,1,NA,NA,346
man takes up offering at church,128,describer,1,NA,NA,347
church,128,describer,2,NA,NA,347
bride with no feet and no train,128,describer,1,NA,NA,348
bride with train down at desk,128,describer,1,NA,NA,349
jesus hugging,128,describer,1,NA,NA,350
twirl and dance,128,describer,1,NA,NA,351
fat man leg up front head back,128,describer,1,NA,NA,352
podium diamond,128,describer,1,NA,NA,353
angel praying,128,describer,1,NA,NA,354
bride with no feet no train,128,describer,1,NA,NA,355
sitting under a plant,128,describer,1,NA,NA,356
right,128,describer,2,NA,NA,356
not jesus but hugging,128,describer,1,NA,NA,357
bride at desk with train upward,128,describer,1,NA,NA,358
man takes up offering,128,describer,1,NA,NA,359
"man sits on the floor, not plant",128,describer,1,NA,NA,360
this object looks like they are kneeling with their feet like a triangle at the bottom,129,describer,1,NA,NA,361
hands up or just like playing?,6,matcher,2,NA,NA,361
praying?,6,matcher,3,NA,NA,361
the head looks more like a square tilted down with a triangle coming off of it,129,describer,4,NA,NA,361
okay this one has a square head and it looks like they are sticking their right foot back with two triangles for hands,129,describer,1,NA,NA,362
this one has a square head leaning back with a triangle up in the air and a triangle close to the bottom right of the box,129,describer,1,NA,NA,363
this one is in a seated position with knees up and toes pointed up,129,describer,1,NA,NA,364
facing the left side of the box,129,describer,2,NA,NA,364
this one is lifting their right foot slightly up with the square going down the backside,129,describer,1,NA,NA,365
this one looks like a funny hat on top of the square head,129,describer,1,NA,NA,366
this one has a diamond shape for a head with a triangle sticking out in the front like hands praying,129,describer,1,NA,NA,367
this is another diamond shaped head with hands out front praying but the knees are bent,129,describer,1,NA,NA,368
this one has a diamond shaped head with arms outstretched,129,describer,1,NA,NA,369
this one is a diamond shaped head with an almost rectangle body,129,describer,1,NA,NA,370
a diamond shaped head looks like they are sitting with their feet underneath them showing no triangles,129,describer,1,NA,NA,371
a diamond shaped head with their hands together reaching out as if to give someone something,129,describer,1,NA,NA,372
diamond shaped head with his back foot out and two triangle arms in front,129,describer,1,NA,NA,373
this one looks like they are doing some kind of dance with a square head and one arm up and the other down close to the floor,129,describer,1,NA,NA,374
this one has the funny looking hat with knees up sitting down,129,describer,1,NA,NA,375
this one has a diamond shaped head sitting on their knees with feet up in a triangle in the back and two hands in a triangle shape in front,129,describer,1,NA,NA,376
"a diamond shaped head tilted in the front, sitting down with knees up and triangle feet pointing up",129,describer,1,NA,NA,377
diamond shaped head with the arms out front and together as if handing someone something,129,describer,1,NA,NA,378
diamond shaped head...looks like they are sitting on their feet,129,describer,1,NA,NA,379
no triangles sticking out,129,describer,2,NA,NA,379
"diamond shaped head slightly bending, knees out hands together in triangle shape",129,describer,1,NA,NA,380
square head going down the backside with a foot being lifted up in front,129,describer,1,NA,NA,381
diamond shaped head with a rectangle like body,129,describer,1,NA,NA,382
diamond shaped head kneeling with triangle feet in the back head slightly tilted,129,describer,1,NA,NA,383
?,6,matcher,1,NA,NA,384
sorry diamond shaped head with arms outstretched,129,describer,2,NA,NA,384
like they are doing some kind of dance,129,describer,1,NA,NA,385
arms outstretched,129,describer,1,NA,NA,386
knees up sitting,129,describer,1,NA,NA,387
kneeling with triangle feet in back head bending,129,describer,1,NA,NA,388
funny looking hat,129,describer,1,NA,NA,389
