playerID,prolificID,bonus,exitStepDone,gameID,age,gender,strategy,enjoy,feedback,education,gamefailed
01JJSW4ABTPSG1N3ZSYV5VXDZS,677a797fcca3e291b75022f5,1.62,TRUE,01JJSVN760B17V9MSDTF0H1NCS,40,Male,Paying attention to the details described. ,Yes. It was fun and interesting how communication made rightly leads to the best result,None. Nice game by the way. ,bachelor,NA
01JJSWJDFGVQ8YTAN670K1VK5Q,66afe0aa575a7f5ef03a7116,1.47,TRUE,01JJSW2EVXTYH3PB5HCMAKCA5G,37,Female,I tried to describe things that looked like the symbols,I enjoyed it because I think we both did well,NA,bachelor,NA
01JJSXW1F0PMCX00378E4NQ27Z,606b197a43dfda2edcd80803,NA,TRUE,01JJSW2J9Y92R2TRW9PA4QV38Q,NA,NA,NA,NA,NA,NA,nogame
01JJSV67D7QD3AQZDA1ED7026G,60ac45052698668311fcc5af,1.8,TRUE,01JJSTD4PRYD2V2Z0GCAHV3NH1,35,Male,Gradually word towards a name or short form for each shaoe,"Yes, we had fun and friendly interaction and played well together",,bachelor,NA
01JJSW427WMWZMS064KNSRR2X4,59baf1a2178f1b0001828a26,1.86,TRUE,01JJSTDCEY9CZ9HMDV16TT3NDD,29,Male,describe the object with pictures and keep consistent,Yes as they played similarly to me ,no issues,bachelor,NA
01JJSW3WKTN19PTZ447JV1P2NB,665b1c8e63a2144efc395a74,1.86,TRUE,01JJSTDC2KZ4ZVXHD82900SDSZ,30,female,describe just a portion of what was seen instead of trying to describe it all.,yes. it was fun. interested to see how they described images.,sometimes clicking on the image didn't register,bachelor,NA
01JJSW74M64GDN13QNX2XKVW87,65333c5d7986446bae37c026,1.83,NA,01JJSTDCSRXFKSYZE1Y41CSVK0,NA,NA,NA,NA,NA,NA,NA
01JJSVCHNFTKNDN5VZXSQRVEWR,5b4ec32e995d4e00010944ce,1.92,TRUE,01JJSTD7NTADRA4RZNQP0K7Z1B,45,Female,We found familiar things the pictures looked like and used the same descriptions.,"Yes, they were alert and gave good descriptions.",The game lagged a bit.,bachelor,NA
01JJSXQVJGKA1G47ZSMJQ299B0,65f506b13213d7223ce26cd8,1.8,TRUE,01JJSW2GN5JRTWHF35QZMCFM5E,46,Female,I tried to find small recognizable objects to describe.,"Yes, my partner actively participated and we worked together well.",No problems. This was fun! Thank you for the opportunity.,bachelor,NA
01JJSWWHMSTGHH6H5T0ZF6Y8AP,60d9fd50b2166fb9292a0d0f,1.77,TRUE,01JJSVN9J9KFHRB7D4AVR8JRWM,31,female,"somewhat comparing the shape to things, animal shapes or letters ","Yes, I feel like after the first round we just understood each other a lot quicker and with less description","no problems, experiment was actually quite fun to do! ",other,NA
01JJSX3MZA728R4TT25PV5E8HV,6605cd2fc352ad987368723a,1.83,TRUE,01JJSVN9ZRF9YVH0GE3PG1DTCT,54,male,describe common things like animals or letters. listen carefully to my partner. after a while it got easier because we remembered each others descriptions,"yes very fun. its interesting to see how people describe things in ways totally different than how you describe them, but when you listen to them it still makes sense",,master,NA
01JJSX7E64HVAV07PCVJA9NQY4,5c882fbb42ff490016c7e47b,1.8,TRUE,01JJSW2GN5JRTWHF35QZMCFM5E,59,female,looking for shapes and colours. Names of shapes eg aeroplane,we seemed to think the same,no problems,bachelor,NA
01JJSYTFSEEWWMGCDCW0ZJZWTK,67281561a547f821a54f298a,NA,TRUE,01JJSW2J9Y92R2TRW9PA4QV38Q,NA,NA,NA,NA,NA,NA,nogame
01JJSW5SJQM3PP26QKXNTQYMHS,6735a8f53f67c0bb18d50d43,NA,NA,01JJSW2J9Y92R2TRW9PA4QV38Q,NA,NA,NA,NA,NA,NA,NA
01JJSVHZ2BJ1HP1HDFMCDM9R1T,6168e3efc08671bd92f7fd37,1.83,TRUE,01JJSTDAN506C3XXMY94T5Z6YE,37,demigirl,"tried to look at overall image to see it if looked like something, and identifying characteristics on left or right","Yes, they were quick to respond and described things well","sometimes there was a bit of delay between me clicking and it showing, or us moving on to the next image, but that might be internet connection speed issue...",master,NA
01JJSVMEWXVT8DP275GMBS1AS7,601b9077694f034f0092dd8f,1.86,TRUE,01JJSTDB03JYKX1DZK758PSRD9,37,Female,"I think we just got to know how we worked together and as the game progressed, we were able to simplify our descriptions.",I really did because I think that we worked really well together.,It was a little laggy at times but it was fun! Thanks so much!,high-school,NA
01JJSW4R8FY6F0ZG8AZRBHV7AK,59e7302d0fb3a90001bd981b,1.86,TRUE,01JJSTDCEY9CZ9HMDV16TT3NDD,32,female,describing the shape and what they remind us of. if they have a cut out ,it was really fun ,loading on some of them was slow and when you clicked the answer was slow to register ,high-school,NA
01JJSWCDFZMANNV9VQH2YW3ZY8,5a4aaa1866e7880001de64be,1.8,TRUE,01JJSTDDR86E8WCTGR0W9FZ35A,38,Female,look for recognisable shapes that aren't on the others,"Yes, my partner gave good descriptions",none,bachelor,NA
01JJSXWBBZKYYVPBX5TDY9642W,5ced66139b5b490001b688ed,0,NA,01JJSW2HAPAYSFFJMGTGYR6981,NA,NA,NA,NA,NA,NA,NA
01JJSVADGMF88SR5N1T01XGNHB,66a9979ad8c56c6f29446781,NA,NA,01JJSW2J9Y92R2TRW9PA4QV38Q,NA,NA,NA,NA,NA,NA,NA
01JJSW6YHMETS915KDN6YC25K9,65298aca34ac384b783169d4,1.8,TRUE,01JJSTDDR86E8WCTGR0W9FZ35A,28,male,describe and be detailed,i enjoyed my partner because they kept up with me very easily,N/A,high-school,NA
01JJSVCK1E8G6FEYKR1CJ44AAY,6759fa50a9bb240e423de357,1.71,TRUE,01JJSTDA2V1S9CAJVCG6ANV0X7,43,malw,To pick the most unique thing of each image,Yes it was fun - we got to learn each others way of communicating,,master,NA
