player_id,game_id,gender,age,native_language,race,education
4fY9PEr8aqbgMwHTe,NA,female,30,English,White,highSchool
Hf2aB5n7NapJZNeDq,NA,male,34,English,White,bachelor
kj4vhtn9eXPCsQ3SS,NA,female,30,English,White Asian,master
TXFBX3a8fb7p87KRn,NA,nonbinary,32,English,White,bachelor
rjPqaKp2bQLqMiZ2G,NA,male,36,English,White,highSchool
kWukn29rTBbYA7Zut,NA,male,25,English,White,bachelor
pdjWWkYkEErGpppzs,NA,male,33,English,White Asian,bachelor
8cKGCbXKe3DzcAeYo,NA,male,54,English,White,bachelor
aHqiCPdrrbdytAQtZ,NA,male,32,English,White,someCollege
WoQkPrPcgqRxqnQ6q,NA,female,43,English,White,master
vqaezc4y3oEy7xP74,NA,female,42,English,White,someCollege
gZgH5NYHzcXbC9Adp,NA,female,36,English,Black,bachelor
fRg74FmTQeiLuuNTq,vHYac2byFS5hGtkEh,female,23,English,Asian,bachelor
DYca2hbzc5L34WrNH,vHYac2byFS5hGtkEh,female,28,English,White,bachelor
owYYEeBDfD7rGs6cP,vHYac2byFS5hGtkEh,male,32,English,White,highSchool
e9FSW6nJYrszW7Qoi,vHYac2byFS5hGtkEh,male,37,English,White,someCollege
ZSFY53847HjPFSzD4,vHYac2byFS5hGtkEh,male,41,English,White,highSchool
TLiFSmnh3j4DJq6Jn,vHYac2byFS5hGtkEh,male,51,English,White Asian,bachelor
QxmYqmK679ruTG7wK,5YemzfWzaNvobjKS2,female,21,English,White,bachelor
HwkxanFFSdThz6RDn,5YemzfWzaNvobjKS2,male,56,English,White,highSchool
JnZqfvMXfMXDwEnw5,5YemzfWzaNvobjKS2,female,31,English,White,someCollege
toYCuvE9KBnftJ9RP,RDrQEugfWveQpLtPg,male,23,English,White,someCollege
uL8Ra7o8CMsN8KXPj,RDrQEugfWveQpLtPg,female,28,English,White,lessHighSchool
45CwLpELYhpAGMXnN,RDrQEugfWveQpLtPg,male,33,English,White,someCollege
6cppJ5sBM7Li2A8rW,5YemzfWzaNvobjKS2,male,40,English,White,bachelor
a7iX4yqCWYwR6NJQE,RDrQEugfWveQpLtPg,female,34,English,White,someCollege
ZAirg62g9gG9b5PfN,RDrQEugfWveQpLtPg,male,33,English,White,someCollege
yqmubYHRsiSY7ngCw,5YemzfWzaNvobjKS2,male,28,English,White,highSchool
ESGkNwxy64JGKwEXy,QBJ6vcNGrHyjEfXNt,male,28,English,White,someCollege
3qbs38gFQDqFi9ost,QBJ6vcNGrHyjEfXNt,female,31,English,White,bachelor
y8xWd48ETovYXNwiB,QBJ6vcNGrHyjEfXNt,female,75,English,White,master
qK4JJfPD9PpMyELxC,QBJ6vcNGrHyjEfXNt,female,54,English,White,highSchool
5w72tc8xQc8HkHb7p,QBJ6vcNGrHyjEfXNt,male,40,English,Asian,bachelor
Zy3kE5bXzzTipAPi8,muPEnv7RizCLTXEnN,female,35,English,White,bachelor
hL6qTuCceghuTjprx,muPEnv7RizCLTXEnN,male,27,English,Black Asian,bachelor
5vmBiBAnxKk67Wgfc,muPEnv7RizCLTXEnN,male,37,English,White,master
dP7Ce3Ju3Li4WaFhQ,muPEnv7RizCLTXEnN,male,62,English,White,master
ki6R6zrEXSa2Jz6Be,muPEnv7RizCLTXEnN,female,37,English,White,bachelor
jxmpr9J4BENgpcsz6,muPEnv7RizCLTXEnN,male,30,English,White,someCollege
FJHb8JA4W7K6Npg5a,NA,male,26,English,Black,bachelor
RksFvttb8XbApSzfe,NA,female,56,English,White,someCollege
zm5vvY3PkP6Gor9oo,NA,female,37,English,NA,bachelor
4Xv4z5FwxNwN8a7A5,NAkMrdmKDKLrGoWap,female,40,English,Black,master
f9J4jRqf6GJaq6Myj,NA,female,43,English,White,highSchool
qdMKjG2uB9xrWEA8s,NAkMrdmKDKLrGoWap,female,36,English,White,highSchool
8t7eriRJsQQegCwAr,NA,female,70,English,White,bachelor
DqWfz2Gw2aTiFh93K,NAkMrdmKDKLrGoWap,female,49,English,Asian,highSchool
mLeX8w7LYazKCaE88,NA,female,39,English,Asian,bachelor
ukbHTzGv47RyZmDqZ,NAkMrdmKDKLrGoWap,female,29,English,Black,someCollege
Q47Tdytd4Miy8RpnD,NAkMrdmKDKLrGoWap,male,30,English,White,highSchool
5veQB2mexnb34YT7P,NA,female,37,English,Black,bachelor
G4C4jt5gHWEqKSTyB,NAkMrdmKDKLrGoWap,male,25,English,Black,master
NdGkuzbeCurPQss8a,7zkybkZW5gtw5mTeD,NA,57,NA,NA,NA
RWRaD4XfPtsHiKvMn,7zkybkZW5gtw5mTeD,female,33,English,White,highSchool
kq2y4zQLi7Ma5Hmfb,7zkybkZW5gtw5mTeD,female,35,English,White,bachelor
N9Fb6na8F5BWBuuqs,7zkybkZW5gtw5mTeD,male,64,English,White,highSchool
wpQeScFLQ3oohFhkc,7zkybkZW5gtw5mTeD,female,30,English,White,bachelor
uomk9YPvYaYDjYXds,7zkybkZW5gtw5mTeD,male,56,English,White,bachelor
pmJ5cq994byahef9d,s4A92fwc4aRzczukm,male,37,English,White,bachelor
mtGsvp8w6EhaLsG2r,s4A92fwc4aRzczukm,male,23,English,White,bachelor
SNumjkpzeTQMcQ3Xe,s4A92fwc4aRzczukm,male,25,Hungarian,White,highSchool
rnh5pRGZyjfWER4pB,s4A92fwc4aRzczukm,female,32,English,White,someCollege
PzhvWtut35ihQJZwo,s4A92fwc4aRzczukm,male,61,English,White,bachelor
3JqBdjgkBa95CWon4,ukPJMaDTj4aSi4RBo,male,23,English,White,someCollege
yREDufr793eSMvTzq,ukPJMaDTj4aSi4RBo,female,31,English,White,master
WHYirFYwY4TZncwCg,ukPJMaDTj4aSi4RBo,male,33,English,White,bachelor
XrDQWnPkZ3cpbT6fn,ukPJMaDTj4aSi4RBo,female,21,English,White,someCollege
bN7aMXRiG6vtGyeXT,s4A92fwc4aRzczukm,male,63,English,White,highSchool
PjwF4GgMekeg9DemA,ukPJMaDTj4aSi4RBo,male,68,English,White,bachelor
o9qvq8nJ89as868Gg,ukPJMaDTj4aSi4RBo,male,41,English,White,highSchool
hDra2D7ZrDgLR4aR6,Ypj43kYB5o3jv8FR8,male,36,English,White,master
i5PecdFoEJHqj5h95,Ypj43kYB5o3jv8FR8,male,38,English,White,bachelor
SYLrz6eHznedo45S3,Ypj43kYB5o3jv8FR8,female,33,English,White,highSchool
4PxLhaAFrMGDhg9aK,Ypj43kYB5o3jv8FR8,male,32,English,Asian,bachelor
3d9P24WTs6rLfXMTG,Ypj43kYB5o3jv8FR8,male,35,English,White,highSchool
XGgMzzyf4ehxyEQ65,NA,female,37,English,White,master
EHRjsC2iMxNWigs5N,NA,male,25,English,White,someCollege
iTZk8EXZ5DhphkgP5,Ypj43kYB5o3jv8FR8,male,41,English and Yoruba,Black,bachelor
5zmQzD7aYG83sQPXN,b7jYdDxcESmYzG3FL,female,24,English,White,master
YFDGZnbfeThKGu9XX,b7jYdDxcESmYzG3FL,male,21,English,White,highSchool
YFQJedF37kFGjSF6C,b7jYdDxcESmYzG3FL,female,41,English,Asian,bachelor
Mo7P5z7LupcGoCHma,b7jYdDxcESmYzG3FL,male,23,English,White,highSchool
veMJTxWmw94e63tFJ,b7jYdDxcESmYzG3FL,male,40,English,White,bachelor
pG7sdnJdkSY9thabG,b7jYdDxcESmYzG3FL,male,21,English,White,highSchool
Esenvi68FMsjtdDpy,udpHCXjyeQo7jrdMv,male,28,English,White,bachelor
vYeh5BokXWWNWraAN,udpHCXjyeQo7jrdMv,female,22,English,White,someCollege
x9E3yYuPREoJbuu5z,udpHCXjyeQo7jrdMv,male,21,English,Asian,someCollege
oeNpkFcL6itvFhJmt,udpHCXjyeQo7jrdMv,female,33,English,White,bachelor
NcuLMvmyrYC2bPyqg,udpHCXjyeQo7jrdMv,female,39,English,White,someCollege
x6kBerTi7sNyEPjaZ,udpHCXjyeQo7jrdMv,male,36,English,White,bachelor
of4g5ggvwqvvbQ5Pi,FdsX4xEWYboEy83kj,female,32,English,White,bachelor
FfdEYa5yDa5iHo36e,FdsX4xEWYboEy83kj,female,27,English,White,bachelor
FRXJNFL2futSQ3jMr,FdsX4xEWYboEy83kj,female,27,English,White,bachelor
xuvmNZkF5Wa9oYN29,FdsX4xEWYboEy83kj,female,37,English,White,highSchool
P9LF75DCc3emMb6Px,FdsX4xEWYboEy83kj,male,30,English,White,highSchool
wQjA9Jt5irukPwXe9,Gu5uhEgGqDSY6SNF6,male,48,English,Black,bachelor
jdvgrShh7jug3jkyy,Gu5uhEgGqDSY6SNF6,female,38,English,White,bachelor
agndKqpKSESo3A5yE,Gu5uhEgGqDSY6SNF6,male,33,English,White,someCollege
ohdBybKSTEoEQ8Gg4,Gu5uhEgGqDSY6SNF6,male,27,English,White,someCollege
LqkrogFqYcfcGpnjj,Gu5uhEgGqDSY6SNF6,male,52,English,White,bachelor
zAqCyczHKxuJhP2G6,Gu5uhEgGqDSY6SNF6,male,33,English,White,someCollege
kthsJjb5fvcbRvy9X,FdsX4xEWYboEy83kj,male,39,English,White,someCollege
6H3cJzzycy5fGgm3R,HQFFuFvRujP3TicZT,male,30,English,Black,someCollege
ZspPsNDzQw7x29bzb,HQFFuFvRujP3TicZT,male,28,English,White,someCollege
jaNjPuNaxKCkKFW5A,HQFFuFvRujP3TicZT,male,20,English,White,lessHighSchool
DbDFXXc2RvFTJ57c8,HQFFuFvRujP3TicZT,male,39,English,White,highSchool
i3W5LWgCYswAeNbDL,HQFFuFvRujP3TicZT,female,48,English,White Black,bachelor
voQ3MHuBEzvoDt2pu,HQFFuFvRujP3TicZT,male,34,English,Black,bachelor
4B2ytNws2Z59HWtj7,tm7Tiw4gsGNvnhmQA,male,30,English,White,bachelor
AeLzPoArJFfLMjpeN,tm7Tiw4gsGNvnhmQA,male,31,English,White,someCollege
9GgJGaCg9qjBXXMNs,tm7Tiw4gsGNvnhmQA,female,27,English,Black Hispanic,bachelor
7k3MM3rpsaPmueHS2,tm7Tiw4gsGNvnhmQA,female,32,English,White,someCollege
5vX9QCTzMnnMK4qsJ,tm7Tiw4gsGNvnhmQA,male,49,English,White,someCollege
KvBLoXbye54HvCaaH,tm7Tiw4gsGNvnhmQA,male,32,English,White,bachelor
5pRsBY5kAEt8qRjhX,8vDbP6xD36MAFSAFC,male,56,English,White,someCollege
ti9P3jLnSkxpbTipr,8vDbP6xD36MAFSAFC,male,31,English,White,highSchool
NW7z8ZNFWBQBAMj7J,8vDbP6xD36MAFSAFC,female,26,English,White,highSchool
XLEDHh5vRTcbaTgoE,8vDbP6xD36MAFSAFC,female,41,English,White,bachelor
JPJgMw5EzQBQ6gw9a,8vDbP6xD36MAFSAFC,male,41,English,White,master
JT7ekvPL347AnrQN5,8vDbP6xD36MAFSAFC,female,48,English,White,highSchool
hjN9gYyKzC3Azy76N,F7TzLmK8ummyA8qMS,male,29,English,White,someCollege
DbKEDqXJDRoTXD7ra,F7TzLmK8ummyA8qMS,female,23,English,White,highSchool
krXdxjAtkxeTJYgeQ,F7TzLmK8ummyA8qMS,male,52,English,White,master
wKYovEXCK8betoooS,F7TzLmK8ummyA8qMS,male,36,English,Asian,bachelor
7LY7F7oySpRa2cQmr,F7TzLmK8ummyA8qMS,female,44,English,White,highSchool
NE8ZoaYBsHpfrF5mH,F7TzLmK8ummyA8qMS,male,62,English,White,bachelor
oKc6Nt7oo2aSiAK2F,NA,male,43,English,White,someCollege
B6wWJJDa22CLDQdyi,NA,male,35,English,White,someCollege
cYhvGSg8PAFdJyneS,NA,female,32,English,White,someCollege
3ccAwNckGqPpfLxCr,NA,male,52,English,White,bachelor
E7FedXKxSL2fYb7xh,NA,male,34,NA,White,highSchool
iMZnMufnBmxwv8urG,xKTsk28qPp6F5oEnP,male,24,English,White,bachelor
bitL2iEkzb7jxizu2,xKTsk28qPp6F5oEnP,male,27,English,Asian,bachelor
35ggG3QwSot8oDu4W,xKTsk28qPp6F5oEnP,male,29,English,Asian,bachelor
KwHwhPvN69cWkqxyg,xKTsk28qPp6F5oEnP,female,44,English,White,bachelor
FrnhKwZFKX6ouvQGf,xKTsk28qPp6F5oEnP,male,48,English,White,highSchool
qSM4zbteaqvtmuoua,xKTsk28qPp6F5oEnP,male,23,English,Black Hispanic,someCollege
ZJrrCBJBWcpet3xNP,CeggQaQu28iwjnF6v,female,37,English,White,bachelor
5AwjKs9g8v39MBQpF,CeggQaQu28iwjnF6v,female,36,English,White,master
uJwo5AiqFsKiF97Qw,CeggQaQu28iwjnF6v,male,33,English,White,someCollege
9MYzz2XskhBG3ykwY,CeggQaQu28iwjnF6v,male,33,English,White,highSchool
26ts8GT53g3pT6i95,CeggQaQu28iwjnF6v,female,37,English,White,bachelor
pu46J3bvfQAtqHSf9,CeggQaQu28iwjnF6v,male,60,English,White,bachelor
emZzbD3MZW6EqviuL,KJkKoLDwPyen6HS2o,female,49,English,White,someCollege
8Hzermub2WsJ62TF6,KJkKoLDwPyen6HS2o,male,21,English,White,someCollege
uQYHKBXscEnEN55Xi,KJkKoLDwPyen6HS2o,female,31,English,White,bachelor
3A2BBD5RxkoKTAGoW,KJkKoLDwPyen6HS2o,male,33,English,White,someCollege
AC7Em3pCEiTuKwaZm,KJkKoLDwPyen6HS2o,male,66,English,White,bachelor
jBX3QJeERbChnByAC,KJkKoLDwPyen6HS2o,female,26,English,White,someCollege
K9GJTmYHTRcnmi5tX,T4sNfPvu3CgG9ddsM,female,37,English,White,bachelor
PBgureWTQpevNgGTD,T4sNfPvu3CgG9ddsM,female,26,English,Asian,bachelor
yF3CnqvwE8vYRuZna,T4sNfPvu3CgG9ddsM,male,29,English,White,someCollege
Wso8rQLavXZPtgG2v,T4sNfPvu3CgG9ddsM,male,34,English,White,bachelor
5qHDB3YWZBoHgiFY5,T4sNfPvu3CgG9ddsM,male,21,English,White Black,someCollege
doipdiLS8dESrczkr,T4sNfPvu3CgG9ddsM,male,45,English,White,bachelor
o8HsizYkL88pNQf7f,kDEXgkMZJGPyc6u4o,male,23,English,White,bachelor
bYrjrLcBCJfe6AZ9A,kDEXgkMZJGPyc6u4o,male,28,English,White,bachelor
HwiBmJ3Z99cD9izFG,bGqJp239xWu59Eaiz,female,37,English,White,someCollege
8oDQiwYwm2NCKKpyy,kDEXgkMZJGPyc6u4o,female,47,English,White,someCollege
h9M4JXbyqvZ9JTXgC,kDEXgkMZJGPyc6u4o,female,39,English,White Asian,highSchool
KvfXoAbZ9sSKwtPWf,bGqJp239xWu59Eaiz,female,19,English,White,someCollege
QAg6bjsMtG7DtKnhi,kDEXgkMZJGPyc6u4o,female,21,English,White,highSchool
Cz8GB8gng7yFSXxbJ,bGqJp239xWu59Eaiz,male,37,English,White,highSchool
uL7GHjTH7se2RZK5C,bGqJp239xWu59Eaiz,female,57,English,White,master
vca3YeLXiqFmA9TDi,efd4n9xB4qEuTG5zQ,female,31,English,White,master
8jxew6nHhoG87JZNR,efd4n9xB4qEuTG5zQ,male,26,English,Asian,highSchool
HvgLebHE2wPSgjJZr,kDEXgkMZJGPyc6u4o,female,36,English,White,lessHighSchool
ENbgLx5zRfcuJj2xY,bGqJp239xWu59Eaiz,male,21,English,White Hispanic,someCollege
v4DPj5kXu6Z2T7jwW,efd4n9xB4qEuTG5zQ,female,47,English,White,lessHighSchool
z2NvEe53q2yCxZ7dA,efd4n9xB4qEuTG5zQ,male,25,English,White Hispanic,highSchool
s2H5BJw6T4ecuq9r2,Xxbn8HP3TFk6DH7H5,female,39,English,White,bachelor
kjPB8uaNt5Q6EwjDw,Xxbn8HP3TFk6DH7H5,male,49,English,White,someCollege
NTquXreCcoRzTZadj,Xxbn8HP3TFk6DH7H5,male,28,English,White Asian,master
8KCEnh79ibseuXdAM,Xxbn8HP3TFk6DH7H5,male,19,English,Asian,highSchool
BkBmLbW7in7QAM6dJ,efd4n9xB4qEuTG5zQ,female,44,English,Black,bachelor
WavtYT69chFtL9thH,bGqJp239xWu59Eaiz,female,26,English,Black,someCollege
wY2uEhHeSSCPuaAb5,TY9mhHQpa4R5Q5K6H,female,33,British English,White,bachelor
zwiWDYioyEXwPuR3b,TY9mhHQpa4R5Q5K6H,female,35,English,White,someCollege
NGYDgZG3PLhS6pqHC,TY9mhHQpa4R5Q5K6H,male,36,English,White,someCollege
P5mFFBLCywApLr7JJ,TY9mhHQpa4R5Q5K6H,female,39,English,White,highSchool
iPE7K5NL3ZF8mGf9t,Xxbn8HP3TFk6DH7H5,female,29,English,Black,master
7Y4bacQKxzG2GGTAn,TY9mhHQpa4R5Q5K6H,female,25,English,White,someCollege
gvqNf3uLkqD94uha2,TY9mhHQpa4R5Q5K6H,male,41,English,White,bachelor
EAEgYsDzMyybJG7Dg,efd4n9xB4qEuTG5zQ,male,41,English,NA,master
qXWgXHPQ3iugFeDk9,NA,male,29,English,White,someCollege
qHEesf7m3Pg6SnZiv,NA,female,28,English,White,bachelor
WnLTZFyZjyBMv4uhs,NA,female,34,English,Asian Hispanic,highSchool
SE7i8f3m9noZYn5v6,NA,male,33,English,Asian,master
Gebor7AaNSy3bp4Ch,FDXJ7stbQxKCkcKzv,female,26,English,White,bachelor
4FA96Kd5aWNgngrju,FDXJ7stbQxKCkcKzv,female,31,English,Asian,bachelor
mywQnZtzE6E5yzwkE,FDXJ7stbQxKCkcKzv,female,21,English,White,someCollege
qs9igjQTnJt7wfpyq,FDXJ7stbQxKCkcKzv,male,32,English,White,someCollege
SFa7XF9tfzsrWHsR9,FDXJ7stbQxKCkcKzv,male,30,English,White,someCollege
4cZCaiPpdWvfEnrv8,8G6wdbdRa2nmYoNxk,female,41,English,White,bachelor
QbitnyHaWLaM4NHin,8G6wdbdRa2nmYoNxk,male,37,English,White,someCollege
RuiTTBmAnCi4xnxpg,8G6wdbdRa2nmYoNxk,female,63,English,White,bachelor
2YB5mbwc3QmqcsosF,8G6wdbdRa2nmYoNxk,female,55,English,White,master
afC8zw6KtbA9BfPtm,8G6wdbdRa2nmYoNxk,male,31,English,White,highSchool
xtZpZDCP2TXKYPhZC,DYwdcHHmdgpLTuJ3S,male,32,English,White,master
XNaWN33mKfReHxyGu,DYwdcHHmdgpLTuJ3S,male,34,English,White,highSchool
ugJJgEnjeZXTw9TRP,DYwdcHHmdgpLTuJ3S,male,32,English,White,master
YMWYcXZkezotRSAbf,DYwdcHHmdgpLTuJ3S,female,37,English,Asian,master
zLRjeD934dDzNEGZY,DYwdcHHmdgpLTuJ3S,male,52,English,White,someCollege
hXFzqHdinYZx9Ezh2,DYwdcHHmdgpLTuJ3S,male,20,English,White,someCollege
MKGY2SpMJsKTxpTeS,nXrmexCXGjupFQApH,male,26,English,Black,someCollege
AwA9MDjtf5t68s4aD,nXrmexCXGjupFQApH,male,27,English,Asian,highSchool
Jn9et7qMgfnDDAsoW,nXrmexCXGjupFQApH,male,30,English,White,bachelor
QAsF7i8HQoXre2syZ,nXrmexCXGjupFQApH,female,34,English,White,someCollege
p3SjTo32d4exbWyZF,nXrmexCXGjupFQApH,male,38,English,White,highSchool
WHqYawPTwPadvMLxA,nXrmexCXGjupFQApH,male,40,English,White,highSchool
2ooABLMjEkBCftsH6,MEJ8y7jRW4947MPrH,male,63,English,White,master
sLmWkpuX6yKjgpnPQ,MEJ8y7jRW4947MPrH,female,51,English,Black,bachelor
JhZXmq2y4tqt5nTnQ,ySXtT2jt2GREwjvGt,male,38,English,White,someCollege
6x3Z7AZrge7pgcppK,ySXtT2jt2GREwjvGt,male,19,English,White,highSchool
2h6bskoni4WchAmPK,MEJ8y7jRW4947MPrH,male,27,English,White,bachelor
o6obBbzzSPJE34pKb,MEJ8y7jRW4947MPrH,male,27,English,White,someCollege
tPYd3DH9EYN63iuhz,ySXtT2jt2GREwjvGt,male,28,English,Black,master
JgAvTcZ3mLH7Ex3pZ,MEJ8y7jRW4947MPrH,female,48,English,White,someCollege
HYsQRFwidf42ydyh7,ySXtT2jt2GREwjvGt,female,32,English,White,highSchool
Tp4h8NY9eAckE22pn,ySXtT2jt2GREwjvGt,male,38,English,White,master
CZ3tsNr8K7aFi4Nxj,ySXtT2jt2GREwjvGt,male,29,English,White,someCollege
XNra8yzmu6p3Xw6m5,MEJ8y7jRW4947MPrH,male,21,English,White,highSchool
MbBKYyDSifwrCL5mx,WLGtWa6XCcSnB2FtQ,female,34,English,White,bachelor
QsDKGzzB7dGEHT6Bc,WLGtWa6XCcSnB2FtQ,male,44,English,White,bachelor
fzdePoraMTH5t6Dit,WLGtWa6XCcSnB2FtQ,female,38,English,White,bachelor
CPMfA6Z3LWGQteHj7,WLGtWa6XCcSnB2FtQ,male,58,NA,White,master
qv4ygKrqdN6q9bswn,WLGtWa6XCcSnB2FtQ,male,53,English,White,bachelor
phrjNnrb37dBiLq3z,HEt6rKsQYxWNMivtW,male,21,English,White,bachelor
TNMeK9chtSqZhRS3m,HEt6rKsQYxWNMivtW,male,57,English,White,bachelor
hA8ASxvH6wbKZbuHD,HEt6rKsQYxWNMivtW,male,39,English,Asian,bachelor
HmhqrXz5vtYHswtAt,N2pedwYcLcCvkJRjm,female,20,English,White,highSchool
prPgwgTp2AS8DxsQH,HEt6rKsQYxWNMivtW,male,37,English,White,bachelor
ZwhkX8KstmY3JTr4F,HEt6rKsQYxWNMivtW,male,42,English,White,NA
NjCqbAL7jkh9MREhs,HEt6rKsQYxWNMivtW,male,33,English,White,someCollege
Sy5qxcScx4bArQMo6,y8EQv9bh29FEwLNLN,male,44,English,White,master
AazDsw9qe2dexkLqa,y8EQv9bh29FEwLNLN,male,43,English,White,bachelor
RGcGuf92j8WRP3K5t,N2pedwYcLcCvkJRjm,male,27,English,White,highSchool
KWTBhA4wBKFYXtKtN,N2pedwYcLcCvkJRjm,female,49,English,Black,bachelor
v9m4AiuRyMLyXPdkf,y8EQv9bh29FEwLNLN,male,38,English,White,someCollege
xq2Awyfp7XKBRrFdp,N2pedwYcLcCvkJRjm,male,49,English,White Native American,bachelor
roW3sbP8bhhXiW9Rr,N2pedwYcLcCvkJRjm,male,57,English,White,master
sxYTH4bfJ4A8Ciwwq,WLGtWa6XCcSnB2FtQ,male,33,English,Asian,bachelor
spcvEiNeccBPi3s4y,y8EQv9bh29FEwLNLN,female,63,English,White Hispanic,bachelor
3mBgfxKADNCYjGtuz,y8EQv9bh29FEwLNLN,male,59,English,White,master
oockd8Hdym34fgHF7,Ho7KBcTdiQgiorfmE,male,35,English,White,highSchool
HxAvhC9nKXJYeTLrv,Ho7KBcTdiQgiorfmE,male,30,English,White,someCollege
tSv4gaNn4sZn7PoKr,Ho7KBcTdiQgiorfmE,female,60,English,White,master
bmNK9WcKvWaBjCKAx,Ho7KBcTdiQgiorfmE,male,24,English,White,master
592i9KjtZzQ3BjMjv,Ho7KBcTdiQgiorfmE,male,39,English,White,someCollege
NgQKqZ4WvxZHCYj4q,y8EQv9bh29FEwLNLN,female,67,English,White,master
z9KucHe3xzen3NLj3,Ho7KBcTdiQgiorfmE,male,49,English,White,master
zyNi9JbuhRtfRLKH8,SRBofppfmKZ4dhpv2,female,56,English,NA,NA
4BfWntqqtLGuFcF5f,SRBofppfmKZ4dhpv2,male,26,English,White,bachelor
PDN8wbfj49btpLgpq,SRBofppfmKZ4dhpv2,male,45,English,Black,bachelor
DJ3JhctBDsJPjadGp,SRBofppfmKZ4dhpv2,female,20,English,Asian,someCollege
eRysBsnFYJwPMkK6F,SRBofppfmKZ4dhpv2,female,21,English,White,bachelor
wmKTXrcjex4KQypAC,SRBofppfmKZ4dhpv2,male,33,English,White,bachelor
7ZT3RAxSFjc39CDXe,Tg2JqdT9ugXdkqWsC,male,24,English,White Hispanic,bachelor
p8HSveSdC6rv5Qxfb,Tg2JqdT9ugXdkqWsC,male,20,English,White,highSchool
gwnB9PJf9h2okoeoC,Tg2JqdT9ugXdkqWsC,female,53,English,White,master
PaiL3HG23o38eGYay,Tg2JqdT9ugXdkqWsC,female,21,English,White,someCollege
te4gkd6zFCtxDWsT5,Tg2JqdT9ugXdkqWsC,male,62,English,White,bachelor
u4rocEoifsKqQf4zo,Tg2JqdT9ugXdkqWsC,male,44,English / Cantonese,Asian,bachelor
9Gf7exSbf5ZmqavLh,8G6wdbdRa2nmYoNxk,male,25,English,White Hispanic,someCollege
5TRGDDvFoSqdFxy6z,NA,male,26,English,White,bachelor
5WJuxLfe5niSaBPCs,NA,female,19,English,Asian,someCollege
zG8KbzT93cabrhpQX,NA,female,24,English,Black,bachelor
BZ33Z3ckuTZqkvWLp,NA,female,29,English,White,someCollege
pGRgN7WFuz6Kye7gw,NA,female,32,English,Black,someCollege
bZN5e6x6KQmBGcLPS,NA,female,33,English,Black,bachelor
eQEGsPdG5J5N7ShbR,NA,male,59,English,White,highSchool
wY4Ss8z9GxTar8DXx,NA,female,34,English,White,bachelor
TKkheuqivmSM2HBSg,NA,male,31,English,White Black Native American Pacific Islander,bachelor
CKmbr6eMnv33bKWMQ,NA,male,26,English,White,bachelor
QCvF7iz9EZHKGgPFA,NA,male,30,Arabic,White,bachelor
SNKZcpXznSxMQbtXL,zviCQXNM4xWoYTmoY,female,21,English,Asian,master
XBjhcfLtesgASpEW2,zviCQXNM4xWoYTmoY,female,28,English,White,bachelor
8qpTxRSMtKdunwcqh,zviCQXNM4xWoYTmoY,female,31,English,White,bachelor
xzEFcLxSaz7ZmqRw6,zviCQXNM4xWoYTmoY,female,42,English,White,bachelor
5J7qybS6Kinu3Cgrf,zviCQXNM4xWoYTmoY,male,39,English,White,bachelor
Q5Bs5Daz3vBi66sSW,zviCQXNM4xWoYTmoY,nonbinary,26,English,White,bachelor
dscYmyM8wN5o3feju,mFydM2BjifgM589Kq,female,38,English,White,bachelor
zY3h7BkB5TkBGcwM4,mFydM2BjifgM589Kq,male,43,NA,White,highSchool
RCtT8PJsDnFWBE44N,mFydM2BjifgM589Kq,female,53,English,White,bachelor
Dtqy4LrocKduvjQAJ,mFydM2BjifgM589Kq,female,57,English,White,someCollege
fxPohWWFgMPKLfCje,mFydM2BjifgM589Kq,male,66,English,White,someCollege
xgiHduQDPM8Em4NYq,mFydM2BjifgM589Kq,female,49,English,White,someCollege
FrgvTQMyYw2PtB4FM,uvTWfZnixQs6nHoYg,male,35,English,White,master
Yt4E9ypgJohLYb5Fi,uvTWfZnixQs6nHoYg,female,23,English,White,bachelor
9wh7emuJZwNAA8x2Y,uvTWfZnixQs6nHoYg,male,33,English,White,bachelor
26CcB9PbDmhM35ZNP,uvTWfZnixQs6nHoYg,female,31,English,White,lessHighSchool
A3WjK6mYe9hWymanm,uvTWfZnixQs6nHoYg,female,25,English,White,bachelor
9dRXS3rNnk4nrKRep,uvTWfZnixQs6nHoYg,male,32,English,White,bachelor
gsSzjujsquAXh3Afi,YmQjwdkn3uFBP4PK5,male,40,English,White,someCollege
zhBEE6z97K3JCCsjt,YmQjwdkn3uFBP4PK5,male,38,English,White,highSchool
7XwgGu6r5rprsp99L,YmQjwdkn3uFBP4PK5,female,21,English,White,someCollege
CHc8xTit3HYJ85pof,YmQjwdkn3uFBP4PK5,male,33,English,White,bachelor
BuaYBncGdqeo7ZBvp,YmQjwdkn3uFBP4PK5,female,26,English,White Hispanic,someCollege
oAGtHMcsr4GGY3pwB,YmQjwdkn3uFBP4PK5,female,33,English,White,highSchool
Jj9ChK6Z77gy7o5vk,NA,female,36,English,White,master
wsCFciY5hdArX76WF,NA,female,44,English,White,highSchool
yoDC3cy8FgjEtJgzb,wsM8tvwgs3zAMw2zq,female,25,English,White,bachelor
qGnixN9brEgnSbaXn,wsM8tvwgs3zAMw2zq,male,27,English,White Asian,bachelor
bcaAk8gsnDxphaJvh,wsM8tvwgs3zAMw2zq,female,35,English,White,someCollege
rzXauTczaGLjKnx7D,wsM8tvwgs3zAMw2zq,female,40,English,White,someCollege
